,A,B,max_Delay
1634,18,52,954
1635,18,53,972
1636,18,54,990
1637,18,55,952
1638,18,56,987
1639,18,57,1044
1640,18,58,1062
1641,18,59,1080
1642,18,60,1098
1643,18,61,1116
1644,18,62,1134
1645,18,63,1152
1646,18,64,1170
1647,18,65,1188
1648,18,66,1206
1649,18,67,1224
1650,18,68,1242
1651,18,69,1260
1652,18,70,1278
1653,18,71,1296
1654,18,72,1314
1655,18,73,1201
1656,18,74,1200
1657,18,75,1310
1658,18,76,1386
1659,18,77,1404
1660,18,78,1422
1661,18,79,1440
1662,18,80,1458
1663,18,81,1476
1664,18,82,1494
1665,18,83,1361
1666,18,84,1360
1667,18,85,1548
1668,18,86,1566
1669,18,87,1584
1670,18,88,1602
1671,18,89,1620
1672,18,90,1638
1673,18,91,1656
1674,18,92,1674
1675,18,93,1521
1676,18,94,1520
1677,18,95,1728
1678,18,96,1746
1679,18,97,1764
1680,18,98,1782
1681,18,99,1800
1682,18,100,1818
1683,19,2,1
1684,19,3,40
1685,19,4,43
1686,19,5,148
1687,19,6,100
1688,19,7,106
1689,19,8,140
1690,19,9,160
1691,19,10,169
1692,19,11,295
1693,19,12,240
1694,19,13,633
1695,19,14,549
1696,19,15,253
1697,19,16,320
1698,19,17,381
1699,19,18,360
1700,19,19,340
1701,19,20,378
1702,19,21,415
1703,19,22,414
1704,19,23,816
1705,19,24,861
1706,19,25,487
1707,19,26,486
1708,19,27,523
1709,19,28,493
1710,19,29,528
1711,19,30,496
1712,19,31,595
1713,19,32,594
1714,19,33,1122
1715,19,34,937
1716,19,35,667
1717,19,36,666
1718,19,37,586
1719,19,38,702
1720,19,39,720
1721,19,40,697
1722,19,41,775
1723,19,42,774
1724,19,43,991
1725,19,44,990
1726,19,45,847
1727,19,46,799
1728,19,47,883
1729,19,48,882
1730,19,49,868
1731,19,50,918
1732,19,51,955
1733,19,52,954
1734,19,53,1296
1735,19,54,2241
1736,19,55,1027
1737,19,56,1026
1738,19,57,1063
1739,19,58,1062
1740,19,59,1080
1741,19,60,993
1742,19,61,1135
1743,19,62,1134
1744,19,63,1561
1745,19,64,1560
1746,19,65,1207
1747,19,66,1157
1748,19,67,1224
1749,19,68,1242
1750,19,69,1279
1751,19,70,1278
1752,19,71,1169
1753,19,72,1314
1754,19,73,1951
1755,19,74,2025
1756,19,75,1387
1757,19,76,1386
1758,19,77,1344
1759,19,78,1422
1760,19,79,1440
1761,19,80,1395
1762,19,81,1230
1763,19,82,1494
1764,19,83,2976
1765,19,84,2237
1766,19,85,1567
1767,19,86,1566
1768,19,87,1603
1769,19,88,1531
1770,19,89,1639
1771,19,90,1638
1772,19,91,1582
1773,19,92,1488
1774,19,93,2726
1775,19,94,4705
1776,19,95,1747
1777,19,96,1746
1778,19,97,1783
1779,19,98,1782
1780,19,99,1800
1781,19,100,1616
1782,20,2,1
1783,20,3,21
1784,20,4,42
1785,20,5,168
1786,20,6,111
1787,20,7,111
1788,20,8,155
1789,20,9,147
1790,20,10,168
1791,20,11,315
1792,20,12,252
1793,20,13,375
1794,20,14,287
1795,20,15,252
1796,20,16,336
1797,20,17,399
1798,20,18,378
1799,20,19,378
1800,20,20,378
1801,20,21,440
1802,20,22,437
1803,20,23,476
1804,20,24,500
1805,20,25,494
1806,20,26,810
1807,20,27,552
1808,20,28,551
1809,20,29,590
1810,20,30,620
1811,20,31,608
1812,20,32,647
1813,20,33,646
1814,20,34,2561
1815,20,35,704
1816,20,36,740
1817,20,37,722
1818,20,38,761
1819,20,39,739
1820,20,40,738
1821,20,41,775
1822,20,42,774
1823,20,43,836
1824,20,44,875
1825,20,45,920
1826,20,46,893
1827,20,47,1471
1828,20,48,951
1829,20,49,950
1830,20,50,989
1831,20,51,1040
1832,20,52,1007
1833,20,53,1046
1834,20,54,1045
1835,20,55,1369
1836,20,56,1103
1837,20,57,1160
1838,20,58,1121
1839,20,59,1160
1840,20,60,1220
1841,20,61,1135
1842,20,62,1134
1843,20,63,1280
1844,20,64,1235
1845,20,65,1274
1846,20,66,1340
1847,20,67,1292
1848,20,68,3312
1849,20,69,1350
1850,20,70,1349
1851,20,71,1388
1852,20,72,1460
1853,20,73,1406
1854,20,74,1445
1855,20,75,1444
1856,20,76,4158
1857,20,77,1502
1858,20,78,1580
1859,20,79,1520
1860,20,80,1559
1861,20,81,1640
1862,20,82,1577
1863,20,83,1531
1864,20,84,1530
1865,20,85,1634
1866,20,86,1673
1867,20,87,1760
1868,20,88,1691
1869,20,89,2185
1870,20,90,1749
1871,20,91,1748
1872,20,92,1787
1873,20,93,1880
1874,20,94,1805
1875,20,95,1844
1876,20,96,1843
1877,20,97,4159
1878,20,98,1901
1879,20,99,2000
1880,20,100,1919
1881,21,2,1
1882,21,3,47
1883,21,4,88
1884,21,5,93
1885,21,6,132
1886,21,7,110
1887,21,8,176
1888,21,9,185
1889,21,10,185
1890,21,11,162
1891,21,12,264
1892,21,13,264
1893,21,14,277
1894,21,15,277
1895,21,16,352
1896,21,17,323
1897,21,18,396
1898,21,19,415
1899,21,20,440
1900,21,21,418
1901,21,22,460
1902,21,23,501
1903,21,24,475
1904,21,25,541
1905,21,26,540
1906,21,27,581
1907,21,28,580
1908,21,29,570
1909,21,30,620
1910,21,31,1356
1911,21,32,1055
1912,21,33,631
1913,21,34,700
1914,21,35,741
1915,21,36,666
1916,21,37,760
1917,21,38,780
1918,21,39,821
1919,21,40,820
1920,21,41,861
1921,21,42,837
1922,21,43,880
1923,21,44,855
1924,21,45,941
1925,21,46,940
1926,21,47,981
1927,21,48,882
1928,21,49,1021
1929,21,50,1020
1930,21,51,1061
1931,21,52,1060
1932,21,53,1486
1933,21,54,1540
1934,21,55,1141
1935,21,56,1140
1936,21,57,1181
1937,21,58,1180
1938,21,59,1221
1939,21,60,1220
1940,21,61,1198
1941,21,62,1008
1942,21,63,1236
1943,21,64,1235
1944,21,65,1274
1945,21,66,1225
1946,21,67,1381
1947,21,68,1380
1948,21,69,1421
1949,21,70,1420
1950,21,71,1461
1951,21,72,1460
1952,21,73,1501
1953,21,74,1500
1954,21,75,2204
1955,21,76,3355
1956,21,77,1265
1957,21,78,1580
1958,21,79,1600
1959,21,80,1620
1960,21,81,1661
1961,21,82,1494
1962,21,83,1701
1963,21,84,1700
1964,21,85,1567
1965,21,86,1740
1966,21,87,1672
1967,21,88,1780
1968,21,89,1639
1969,21,90,1820
1970,21,91,1861
1971,21,92,1860
1972,21,93,1901
1973,21,94,1900
1974,21,95,1941
1975,21,96,1940
1976,21,97,3038
1977,21,98,5801
1978,21,99,2021
1979,21,100,2020
1980,22,2,1
1981,22,3,23
1982,22,4,92
1983,22,5,73
1984,22,6,138
1985,22,7,138
1986,22,8,161
1987,22,9,184
1988,22,10,184
1989,22,11,230
1990,22,12,276
1991,22,13,276
1992,22,14,276
1993,22,15,322
1994,22,16,368
1995,22,17,368
1996,22,18,414
1997,22,19,414
1998,22,20,437
1999,22,21,460
2000,22,22,460
2001,22,23,528
2002,22,24,550
2003,22,25,572
2004,22,26,594
2005,22,27,616
2006,22,28,638
2007,22,29,660
2008,22,30,682
2009,22,31,704
2010,22,32,726
2011,22,33,701
2012,22,34,700
2013,22,35,792
2014,22,36,814
2015,22,37,836
2016,22,38,858
2017,22,39,880
2018,22,40,902
2019,22,41,924
2020,22,42,946
2021,22,43,901
2022,22,44,900
2023,22,45,941
2024,22,46,940
2025,22,47,1056
2026,22,48,1078
2027,22,49,1100
2028,22,50,1122
2029,22,51,1144
2030,22,52,1166
2031,22,53,1188
2032,22,54,1210
2033,22,55,1198
2034,22,56,1140
2035,22,57,1276
2036,22,58,1298
2037,22,59,1320
2038,22,60,1342
2039,22,61,1364
2040,22,62,1386
2041,22,63,1408
2042,22,64,1430
2043,22,65,1452
2044,22,66,1474
2045,22,67,1381
2046,22,68,1380
2047,22,69,1540
2048,22,70,1562
2049,22,71,1584
2050,22,72,1606
2051,22,73,1628
2052,22,74,1650
2053,22,75,1672
2054,22,76,1694
2055,22,77,1716
2056,22,78,1738
2057,22,79,1621
2058,22,80,1701
2059,22,81,1804
2060,22,82,1826
2061,22,83,1848
2062,22,84,1870
2063,22,85,1892
2064,22,86,1914
2065,22,87,1936
2066,22,88,1958
2067,22,89,1821
2068,22,90,1820
2069,22,91,1861
2070,22,92,1860
2071,22,93,2068
2072,22,94,2090
2073,22,95,2112
2074,22,96,2134
2075,22,97,2156
2076,22,98,2178
2077,22,99,2200
2078,22,100,2222
2079,23,2,1
2080,23,3,26
2081,23,4,51
2082,23,5,96
2083,23,6,144
2084,23,7,144
2085,23,8,176
2086,23,9,301
2087,23,10,240
2088,23,11,240
2089,23,12,288
2090,23,13,301
2091,23,14,451
2092,23,15,351
2093,23,16,384
2094,23,17,401
2095,23,18,432
2096,23,19,816
2097,23,20,476
2098,23,21,501
2099,23,22,528
2100,23,23,504
2101,23,24,550
2102,23,25,651
2103,23,26,675
2104,23,27,639
2105,23,28,638
2106,23,29,683
2107,23,30,651
2108,23,31,1158
2109,23,32,953
2110,23,33,771
2111,23,34,770
2112,23,35,778
2113,23,36,740
2114,23,37,1178
2115,23,38,1794
2116,23,39,903
2117,23,40,902
2118,23,41,947
2119,23,42,946
2120,23,43,2376
2121,23,44,2295
2122,23,45,894
2123,23,46,1034
2124,23,47,1056
2125,23,48,1029
2126,23,49,1480
2127,23,50,1405
2128,23,51,1167
2129,23,52,1166
2130,23,53,1211
2131,23,54,1155
2132,23,55,1400
2133,23,56,1741
2134,23,57,1299
2135,23,58,1298
2136,23,59,1343
2137,23,60,1342
2138,23,61,2521
2139,23,62,1793
2140,23,63,1431
2141,23,64,1430
2142,23,65,1475
2143,23,66,1474
2144,23,67,1972
2145,23,68,2451
2146,23,69,1563
2147,23,70,1562
2148,23,71,1584
2149,23,72,1481
2150,23,73,2812
2151,23,74,2509
2152,23,75,1695
2153,23,76,1694
2154,23,77,1660
2155,23,78,1738
2156,23,79,2480
2157,23,80,2754
2158,23,81,1827
2159,23,82,1826
2160,23,83,1871
2161,23,84,1870
2162,23,85,2437
2163,23,86,2001
2164,23,87,1959
2165,23,88,1958
2166,23,89,1980
2167,23,90,2002
2168,23,91,5860
2169,23,92,4743
2170,23,93,2091
2171,23,94,2090
2172,23,95,2112
2173,23,96,2059
2174,23,97,2872
2175,23,98,3366
2176,23,99,2223
2177,23,100,2222
2178,24,2,1
2179,24,3,50
2180,24,4,50
2181,24,5,79
2182,24,6,150
2183,24,7,125
2184,24,8,200
2185,24,9,209
2186,24,10,250
2187,24,11,225
2188,24,12,275
2189,24,13,300
2190,24,14,339
2191,24,15,313
2192,24,16,400
2193,24,17,400
2194,24,18,450
2195,24,19,861
2196,24,20,500
2197,24,21,475
2198,24,22,550
2199,24,23,550
2200,24,24,550
2201,24,25,624
2202,24,26,648
2203,24,27,672
2204,24,28,667
2205,24,29,714
2206,24,30,744
2207,24,31,768
2208,24,32,792
2209,24,33,782
2210,24,34,829
2211,24,35,864
2212,24,36,888
2213,24,37,912
2214,24,38,897
2215,24,39,944
2216,24,40,984
2217,24,41,1008
2218,24,42,1032
2219,24,43,1012
2220,24,44,1059
2221,24,45,1104
2222,24,46,1128
2223,24,47,1152
2224,24,48,1127
2225,24,49,1123
2226,24,50,1122
2227,24,51,1248
2228,24,52,1272
2229,24,53,1242
2230,24,54,1289
2231,24,55,1344
2232,24,56,1368
2233,24,57,1392
2234,24,58,1357
2235,24,59,1404
2236,24,60,1464
2237,24,61,1488
2238,24,62,1512
2239,24,63,1472
2240,24,64,1519
2241,24,65,1584
2242,24,66,1608
2243,24,67,1632
2244,24,68,1587
2245,24,69,1634
2246,24,70,1704
2247,24,71,1728
2248,24,72,1752
2249,24,73,1702
2250,24,74,1749
2251,24,75,1824
2252,24,76,1848
2253,24,77,1872
2254,24,78,1817
2255,24,79,1864
2256,24,80,1944
2257,24,81,1968
2258,24,82,1992
2259,24,83,1932
2260,24,84,1979
2261,24,85,2064
2262,24,86,2088
2263,24,87,2112
2264,24,88,2047
2265,24,89,2094
2266,24,90,2184
2267,24,91,2208
2268,24,92,2232
2269,24,93,2162
2270,24,94,2209
2271,24,95,2304
2272,24,96,2328
2273,24,97,2179
2274,24,98,2178
2275,24,99,2324
2276,24,100,2424
2277,25,2,1
2278,25,3,26
2279,25,4,104
2280,25,5,156
2281,25,6,109
2282,25,7,163
2283,25,8,163
2284,25,9,217
2285,25,10,217
2286,25,11,514
2287,25,12,271
2288,25,13,298
2289,25,14,338
2290,25,15,379
2291,25,16,416
2292,25,17,624
2293,25,18,468
2294,25,19,487
2295,25,20,494
2296,25,21,541
2297,25,22,572
2298,25,23,651
2299,25,24,624
2300,25,25,598
2301,25,26,648
2302,25,27,697
2303,25,28,696
2304,25,29,745
2305,25,30,713
2306,25,31,727
2307,25,32,792
2308,25,33,841
2309,25,34,840
2310,25,35,889
2311,25,36,888
2312,25,37,1900
2313,25,38,1560
2314,25,39,903
2315,25,40,984
2316,25,41,947
2317,25,42,1032
2318,25,43,1081
2319,25,44,1080
2320,25,45,1129
2321,25,46,1128
2322,25,47,1177
2323,25,48,1176
2324,25,49,1174
2325,25,50,1224
2326,25,51,1248
2327,25,52,1219
2328,25,53,1321
2329,25,54,1320
2330,25,55,1369
2331,25,56,1254
2332,25,57,1417
2333,25,58,1416
2334,25,59,1440
2335,25,60,1464
2336,25,61,1513
2337,25,62,1512
2338,25,63,8320
2339,25,64,1981
2340,25,65,1518
2341,25,66,1608
2342,25,67,1657
2343,25,68,1518
2344,25,69,1563
2345,25,70,1704
2346,25,71,1753
2347,25,72,1752
2348,25,73,1651
2349,25,74,1650
2350,25,75,1772
2351,25,76,1848
2352,25,77,1872
2353,25,78,1761
2354,25,79,1945
2355,25,80,1944
2356,25,81,1993
2357,25,82,1992
2358,25,83,2041
2359,25,84,2040
2360,25,85,2064
2361,25,86,2088
2362,25,87,2137
2363,25,88,2136
2364,25,89,3459
2365,25,90,3458
2366,25,91,2233
2367,25,92,2046
2368,25,93,2281
2369,25,94,2280
2370,25,95,2016
2371,25,96,2231
2372,25,97,2377
2373,25,98,2376
2374,25,99,2425
2375,25,100,2424
2376,26,2,1
2377,26,3,54
2378,26,4,108
2379,26,5,162
2380,26,6,108
2381,26,7,162
2382,26,8,162
2383,26,9,189
2384,26,10,216
2385,26,11,421
2386,26,12,270
2387,26,13,324
2388,26,14,365
2389,26,15,378
2390,26,16,432
2391,26,17,567
2392,26,18,486
2393,26,19,486
2394,26,20,810
2395,26,21,540
2396,26,22,594
2397,26,23,675
2398,26,24,648
2399,26,25,648
2400,26,26,648
2401,26,27,728
2402,26,28,725
2403,26,29,776
2404,26,30,806
2405,26,31,800
2406,26,32,851
2407,26,33,884
2408,26,34,875
2409,26,35,926
2410,26,36,962
2411,26,37,950
2412,26,38,1001
2413,26,39,985
2414,26,40,984
2415,26,41,1076
2416,26,42,1118
2417,26,43,1100
2418,26,44,1151
2419,26,45,1196
2420,26,46,1175
2421,26,47,1226
2422,26,48,1274
2423,26,49,1250
2424,26,50,1301
2425,26,51,1273
2426,26,52,1272
2427,26,53,1321
2428,26,54,1320
2429,26,55,1400
2430,26,56,1451
2431,26,57,1508
2432,26,58,1475
2433,26,59,1526
2434,26,60,1586
2435,26,61,1550
2436,26,62,1601
2437,26,63,1664
2438,26,64,1625
2439,26,65,1609
2440,26,66,1608
2441,26,67,1700
2442,26,68,1751
2443,26,69,1820
2444,26,70,1775
2445,26,71,1826
2446,26,72,1898
2447,26,73,1850
2448,26,74,1901
2449,26,75,1976
2450,26,76,1925
2451,26,77,1976
2452,26,78,2054
2453,26,79,1945
2454,26,80,1944
2455,26,81,2132
2456,26,82,2075
2457,26,83,2126
2458,26,84,2210
2459,26,85,2150
2460,26,86,2201
2461,26,87,2288
2462,26,88,2225
2463,26,89,2276
2464,26,90,2366
2465,26,91,2300
2466,26,92,2351
2467,26,93,2281
2468,26,94,2280
2469,26,95,2426
2470,26,96,2522
2471,26,97,2450
2472,26,98,2501
2473,26,99,2600
2474,26,100,2525
2475,27,2,1
2476,27,3,28
2477,27,4,59
2478,27,5,117
2479,27,6,146
2480,27,7,175
2481,27,8,224
2482,27,9,233
2483,27,10,280
2484,27,11,291
2485,27,12,336
2486,27,13,336
2487,27,14,349
2488,27,15,392
2489,27,16,448
2490,27,17,407
2491,27,18,465
2492,27,19,523
2493,27,20,552
2494,27,21,581
2495,27,22,616
2496,27,23,639
2497,27,24,672
2498,27,25,697
2499,27,26,728
2500,27,27,700
2501,27,28,754
2502,27,29,807
2503,27,30,806
2504,27,31,859
2505,27,32,858
2506,27,33,1360
2507,27,34,1540
2508,27,35,963
2509,27,36,962
2510,27,37,950
2511,27,38,1014
2512,27,39,1067
2513,27,40,1066
2514,27,41,1119
2515,27,42,1032
2516,27,43,1171
2517,27,44,1080
2518,27,45,1129
2519,27,46,1175
2520,27,47,1667
2521,27,48,1666
2522,27,49,1327
2523,27,50,1326
2524,27,51,1379
2525,27,52,1378
2526,27,53,1431
2527,27,54,1401
2528,27,55,1456
2529,27,56,1425
2530,27,57,1535
2531,27,58,1534
2532,27,59,1587
2533,27,60,1586
2534,27,61,4464
2535,27,62,8197
2536,27,63,1691
2537,27,64,1690
2538,27,65,1743
2539,27,66,1742
2540,27,67,1795
2541,27,68,1794
2542,27,69,1847
2543,27,70,1775
2544,27,71,1899
2545,27,72,1898
2546,27,73,1924
2547,27,74,1950
2548,27,75,3928
2549,27,76,3121
2550,27,77,2055
2551,27,78,2054
2552,27,79,2026
2553,27,80,1944
2554,27,81,1827
2555,27,82,2075
2556,27,83,2126
2557,27,84,2065
2558,27,85,2263
2559,27,86,2262
2560,27,87,2315
2561,27,88,2314
2562,27,89,2731
2563,27,90,2730
2564,27,91,2419
2565,27,92,2418
2566,27,93,2471
2567,27,94,2470
2568,27,95,2523
2569,27,96,2522
2570,27,97,2575
2571,27,98,2574
2572,27,99,2400
2573,27,100,2626
2574,28,2,1
2575,28,3,58
2576,28,4,58
2577,28,5,87
2578,28,6,174
2579,28,7,174
2580,28,8,203
2581,28,9,203
2582,28,10,290
2583,28,11,290
2584,28,12,348
2585,28,13,319
2586,28,14,348
2587,28,15,406
2588,28,16,464
2589,28,17,435
2590,28,18,464
2591,28,19,493
2592,28,20,551
2593,28,21,580
2594,28,22,638
2595,28,23,638
2596,28,24,667
2597,28,25,696
2598,28,26,725
2599,28,27,754
2600,28,28,754
2601,28,29,840
2602,28,30,868
2603,28,31,896
2604,28,32,924
2605,28,33,952
2606,28,34,980
2607,28,35,1008
2608,28,36,1036
2609,28,37,1064
2610,28,38,1092
2611,28,39,1120
2612,28,40,1148
2613,28,41,1176
2614,28,42,1204
2615,28,43,1232
2616,28,44,1260
2617,28,45,1288
2618,28,46,1316
2619,28,47,1344
2620,28,48,1372
2621,28,49,1400
2622,28,50,1428
2623,28,51,1456
2624,28,52,1484
2625,28,53,1512
2626,28,54,1540
2627,28,55,1483
2628,28,56,1482
2629,28,57,1535
2630,28,58,1534
2631,28,59,1680
2632,28,60,1708
2633,28,61,1736
2634,28,62,1764
2635,28,63,1792
2636,28,64,1820
2637,28,65,1848
2638,28,66,1876
2639,28,67,1904
2640,28,68,1932
2641,28,69,1960
2642,28,70,1988
2643,28,71,2016
2644,28,72,2044
2645,28,73,2072
2646,28,74,2100
2647,28,75,2128
2648,28,76,2156
2649,28,77,2184
2650,28,78,2212
2651,28,79,2240
2652,28,80,2268
2653,28,81,2296
2654,28,82,2324
2655,28,83,2352
2656,28,84,2380
2657,28,85,2263
2658,28,86,2262
2659,28,87,2464
2660,28,88,2492
2661,28,89,2520
2662,28,90,2548
2663,28,91,2576
2664,28,92,2604
2665,28,93,2632
2666,28,94,2660
2667,28,95,2688
2668,28,96,2716
2669,28,97,2744
2670,28,98,2772
2671,28,99,2800
2672,28,100,2828
2673,29,2,1
2674,29,3,63
2675,29,4,63
2676,29,5,94
2677,29,6,125
2678,29,7,156
2679,29,8,218
2680,29,9,218
2681,29,10,300
2682,29,11,300
2683,29,12,360
2684,29,13,373
2685,29,14,373
2686,29,15,435
2687,29,16,480
2688,29,17,435
2689,29,18,540
2690,29,19,528
2691,29,20,590
2692,29,21,570
2693,29,22,660
2694,29,23,683
2695,29,24,714
2696,29,25,745
2697,29,26,776
2698,29,27,807
2699,29,28,840
2700,29,29,810
2701,29,30,868
2702,29,31,993
2703,29,32,1023
2704,29,33,1394
2705,29,34,2100
2706,29,35,1037
2707,29,36,1036
2708,29,37,3047
2709,29,38,1677
2710,29,39,1149
2711,29,40,1148
2712,29,41,1162
2713,29,42,1204
2714,29,43,2552
2715,29,44,1749
2716,29,45,1223
2717,29,46,1269
2718,29,47,1373
2719,29,48,1372
2720,29,49,2000
2721,29,50,2185
2722,29,51,1485
2723,29,52,1484
2724,29,53,1944
2725,29,54,5940
2726,29,55,3423
2727,29,56,3889
2728,29,57,1594
2729,29,58,1652
2730,29,59,1680
2731,29,60,1647
2732,29,61,2206
2733,29,62,2113
2734,29,63,2048
2735,29,64,7540
2736,29,65,1877
2737,29,66,1769
2738,29,67,2416
2739,29,68,3588
2740,29,69,1989
2741,29,70,1988
2742,29,71,2045
2743,29,72,2044
2744,29,73,3001
2745,29,74,3000
2746,29,75,2157
2747,29,76,2156
2748,29,77,2213
2749,29,78,2212
2750,29,79,4294
2751,29,80,3609
2752,29,81,2214
2753,29,82,2324
2754,29,83,3024
2755,29,84,3910
2756,29,85,6106
2757,29,86,13819
2758,29,87,2493
2759,29,88,2492
2760,29,89,2520
2761,29,90,2393
2762,29,91,4600
2763,29,92,3479
2764,29,93,3231
2765,29,94,3073
2766,29,95,2717
2767,29,96,2716
2768,29,97,4060
2769,29,98,3301
2770,29,99,2829
2771,29,100,2828
2772,30,2,1
2773,30,3,33
2774,30,4,62
2775,30,5,124
2776,30,6,124
2777,30,7,186
2778,30,8,248
2779,30,9,193
2780,30,10,310
2781,30,11,310
2782,30,12,372
2783,30,13,372
2784,30,14,372
2785,30,15,417
2786,30,16,496
2787,30,17,496
2788,30,18,558
2789,30,19,496
2790,30,20,620
2791,30,21,620
2792,30,22,682
2793,30,23,651
2794,30,24,744
2795,30,25,713
2796,30,26,806
2797,30,27,806
2798,30,28,868
2799,30,29,868
2800,30,30,868
2801,30,31,960
2802,30,32,990
2803,30,33,1020
2804,30,34,1050
2805,30,35,1080
2806,30,36,1110
2807,30,37,1140
2808,30,38,1170
2809,30,39,1200
2810,30,40,1230
2811,30,41,1260
2812,30,42,1290
2813,30,43,1320
2814,30,44,1350
2815,30,45,1317
2816,30,46,1316
2817,30,47,1440
2818,30,48,1470
2819,30,49,1500
2820,30,50,1530
2821,30,51,1560
2822,30,52,1590
2823,30,53,1620
2824,30,54,1650
2825,30,55,1680
2826,30,56,1710
2827,30,57,1740
2828,30,58,1770
2829,30,59,1800
2830,30,60,1769
2831,30,61,1765
2832,30,62,1764
2833,30,63,1920
2834,30,64,1950
2835,30,65,1980
2836,30,66,2010
2837,30,67,2040
2838,30,68,2070
2839,30,69,2100
2840,30,70,2130
2841,30,71,2160
2842,30,72,2190
2843,30,73,2220
2844,30,74,2250
2845,30,75,2280
2846,30,76,2310
2847,30,77,2340
2848,30,78,2370
2849,30,79,2400
2850,30,80,2430
2851,30,81,2460
2852,30,82,2490
2853,30,83,2520
2854,30,84,2550
2855,30,85,2580
2856,30,86,2610
2857,30,87,2640
2858,30,88,2670
2859,30,89,2700
2860,30,90,2730
2861,30,91,2668
2862,30,92,2727
2863,30,93,2820
2864,30,94,2850
2865,30,95,2880
2866,30,96,2910
2867,30,97,2940
2868,30,98,2970
2869,30,99,3000
2870,30,100,3030
2871,31,2,1
2872,31,3,64
2873,31,4,128
2874,31,5,192
2875,31,6,192
2876,31,7,192
2877,31,8,224
2878,31,9,265
2879,31,10,265
2880,31,11,352
2881,31,12,384
2882,31,13,397
2883,31,14,416
2884,31,15,448
2885,31,16,463
2886,31,17,993
2887,31,18,576
2888,31,19,595
2889,31,20,608
2890,31,21,1356
2891,31,22,704
2892,31,23,1158
2893,31,24,768
2894,31,25,727
2895,31,26,800
2896,31,27,859
2897,31,28,896
2898,31,29,993
2899,31,30,960
2900,31,31,928
2901,31,32,990
2902,31,33,1051
2903,31,34,1050
2904,31,35,1111
2905,31,36,1110
2906,31,37,1171
2907,31,38,1170
2908,31,39,1231
2909,31,40,1230
2910,31,41,1291
2911,31,42,1290
2912,31,43,1351
2913,31,44,1350
2914,31,45,1411
2915,31,46,1410
2916,31,47,1422
2917,31,48,1372
2918,31,49,1531
2919,31,50,1530
2920,31,51,1591
2921,31,52,1590
2922,31,53,1651
2923,31,54,1650
2924,31,55,1711
2925,31,56,1710
2926,31,57,1771
2927,31,58,1711
2928,31,59,1831
2929,31,60,1830
2930,31,61,1702
2931,31,62,1890
2932,31,63,1920
2933,31,64,1885
2934,31,65,2011
2935,31,66,2010
2936,31,67,2071
2937,31,68,2070
2938,31,69,2131
2939,31,70,2130
2940,31,71,2191
2941,31,72,2190
2942,31,73,2251
2943,31,74,2175
2944,31,75,2311
2945,31,76,2310
2946,31,77,2371
2947,31,78,2291
2948,31,79,2431
2949,31,80,2430
2950,31,81,2491
2951,31,82,2490
2952,31,83,2551
2953,31,84,2550
2954,31,85,2611
2955,31,86,2610
2956,31,87,2671
2957,31,88,2670
2958,31,89,2731
2959,31,90,2730
2960,31,91,2791
2961,31,92,2418
2962,31,93,2756
2963,31,94,2850
2964,31,95,2880
2965,31,96,2745
2966,31,97,2971
2967,31,98,2970
2968,31,99,3031
2969,31,100,3030
2970,32,2,1
2971,32,3,33
2972,32,4,132
2973,32,5,198
2974,32,6,198
2975,32,7,171
2976,32,8,205
2977,32,9,264
2978,32,10,264
2979,32,11,987
2980,32,12,396
2981,32,13,330
2982,32,14,443
2983,32,15,429
2984,32,16,462
2985,32,17,1261
2986,32,18,594
2987,32,19,594
2988,32,20,647
2989,32,21,1055
2990,32,22,726
2991,32,23,953
2992,32,24,792
2993,32,25,792
2994,32,26,851
2995,32,27,858
2996,32,28,924
2997,32,29,1023
2998,32,30,990
2999,32,31,990
3000,32,32,990
3001,32,33,1088
3002,32,34,1085
3003,32,35,1148
3004,32,36,1184
3005,32,37,1178
3006,32,38,1241
3007,32,39,1280
3008,32,40,1271
3009,32,41,1334
3010,32,42,1333
3011,32,43,2433
3012,32,44,1427
3013,32,45,1472
3014,32,46,1457
3015,32,47,1520
3016,32,48,1568
3017,32,49,1550
3018,32,50,1613
3019,32,51,1664
3020,32,52,1643
3021,32,53,2311
3022,32,54,1737
3023,32,55,1736
3024,32,56,1799
3025,32,57,1856
3026,32,58,1829
3027,32,59,1892
3028,32,60,1952
3029,32,61,1922
3030,32,62,1985
3031,32,63,1951
3032,32,64,1950
3033,32,65,2011
3034,32,66,2010
3035,32,67,2108
3036,32,68,2171
3037,32,69,2240
3038,32,70,2201
3039,32,71,2264
3040,32,72,2336
3041,32,73,2294
3042,32,74,2357
3043,32,75,2356
3044,32,76,3388
3045,32,77,2450
3046,32,78,2528
3047,32,79,2480
3048,32,80,2543
3049,32,81,2624
3050,32,82,2573
3051,32,83,2636
3052,32,84,2720
3053,32,85,2666
3054,32,86,4698
3055,32,87,2760
3056,32,88,2759
3057,32,89,2822
3058,32,90,2912
3059,32,91,2852
3060,32,92,2915
3061,32,93,3008
3062,32,94,2945
3063,32,95,3008
3064,32,96,3104
3065,32,97,2971
3066,32,98,2970
3067,32,99,3200
3068,32,100,3131
3069,33,2,1
3070,33,3,71
3071,33,4,71
3072,33,5,102
3073,33,6,141
3074,33,7,170
3075,33,8,211
3076,33,9,561
3077,33,10,340
3078,33,11,316
3079,33,12,408
3080,33,13,771
3081,33,14,442
3082,33,15,491
3083,33,16,491
3084,33,17,526
3085,33,18,612
3086,33,19,1122
