,A,B,max_Delay
129,13,43,528
130,13,44,540
131,13,45,552
132,13,46,564
133,13,47,576
134,13,48,588
135,13,49,600
136,13,50,612
137,13,51,31212
138,13,52,636
139,13,53,648
140,13,54,660
141,13,55,672
142,13,56,684
143,13,57,696
144,13,58,708
145,13,59,720
146,13,60,732
147,13,61,744
148,13,62,756
149,13,63,768
150,13,64,49152
151,13,65,792
152,13,66,804
153,13,67,816
154,13,68,828
155,13,69,840
156,13,70,852
157,13,71,864
158,13,72,876
159,13,73,888
160,13,74,900
161,13,75,912
162,13,76,924
163,13,77,71148
164,13,78,948
165,13,79,960
166,13,80,972
167,13,81,984
168,13,82,996
169,13,83,1008
170,13,84,1020
171,13,85,1032
172,13,86,1044
173,13,87,1056
174,13,88,1068
175,13,89,1080
176,13,90,97200
177,13,91,1104
178,13,92,1116
179,13,93,1128
180,13,94,1140
181,13,95,1152
182,13,96,1164
183,13,97,1176
184,13,98,1188
185,13,99,1200
186,13,100,1212
187,14,2,14
188,14,3,84
189,14,4,56
190,14,5,112
191,14,6,210
192,14,7,84
193,14,8,196
194,14,9,168
195,14,10,252
196,14,11,252
197,14,12,196
198,14,13,2184
199,14,14,195
200,14,15,321
201,14,16,221
202,14,17,397
203,14,18,247
204,14,19,481
205,14,20,2421
206,14,21,573
207,14,22,299
208,14,23,673
209,14,24,325
210,14,25,781
211,14,26,351
212,14,27,9477
213,14,28,377
214,14,29,1021
215,14,30,403
216,14,31,1153
217,14,32,429
218,14,33,1293
219,14,34,6971
220,14,35,1441
221,14,36,481
222,14,37,1597
223,14,38,507
224,14,39,1761
225,14,40,533
226,14,41,21853
227,14,42,559
228,14,43,2113
229,14,44,585
230,14,45,2301
231,14,46,611
232,14,47,2497
233,14,48,13873
234,14,49,2701
235,14,50,663
236,14,51,2913
237,14,52,689
238,14,53,3133
239,14,54,715
240,14,55,39325
241,14,56,741
242,14,57,3597
243,14,58,767
244,14,59,3841
245,14,60,793
246,14,61,4093
247,14,62,23127
248,14,63,4353
249,14,64,845
250,14,65,4621
251,14,66,871
252,14,67,4897
253,14,68,897
254,14,69,61893
255,14,70,923
256,14,71,5473
257,14,72,949
258,14,73,5773
259,14,74,975
260,14,75,6081
261,14,76,34733
262,14,77,6397
263,14,78,1027
264,14,79,6721
265,14,80,1053
266,14,81,7053
267,14,82,1079
268,14,83,89557
269,14,84,1105
270,14,85,7741
271,14,86,1131
272,14,87,8097
273,14,88,1157
274,14,89,8461
275,14,90,48691
276,14,91,8833
277,14,92,1209
278,14,93,9213
279,14,94,1235
280,14,95,9601
281,14,96,1261
282,14,97,122317
283,14,98,1287
284,14,99,10401
285,14,100,1313
286,15,2,30
287,15,3,30
288,15,4,60
289,15,5,60
290,15,6,150
291,15,7,180
292,15,8,150
293,15,9,330
294,15,10,240
295,15,11,300
296,15,12,390
297,15,13,225
298,15,14,2730
299,15,15,224
300,15,16,238
301,15,17,650
302,15,18,266
303,15,19,1484
304,15,20,884
305,15,21,308
306,15,22,322
307,15,23,1154
308,15,24,2354
309,15,25,364
310,15,26,1460
311,15,27,392
312,15,28,406
313,15,29,11774
314,15,30,434
315,15,31,448
316,15,32,2180
317,15,33,476
318,15,34,4694
319,15,35,2594
320,15,36,518
321,15,37,532
322,15,38,3044
323,15,39,6164
324,15,40,574
325,15,41,3530
326,15,42,602
327,15,43,616
328,15,44,27104
329,15,45,644
330,15,46,658
331,15,47,4610
332,15,48,686
333,15,49,9704
334,15,50,5204
335,15,51,728
336,15,52,742
337,15,53,5834
338,15,54,11774
339,15,55,784
340,15,56,6500
341,15,57,812
342,15,58,826
343,15,59,48734
344,15,60,854
345,15,61,868
346,15,62,7940
347,15,63,896
348,15,64,16514
349,15,65,8714
350,15,66,938
351,15,67,952
352,15,68,9524
353,15,69,19184
354,15,70,994
355,15,71,10370
356,15,72,1022
357,15,73,1036
358,15,74,76664
359,15,75,1064
360,15,76,1078
361,15,77,12170
362,15,78,1106
363,15,79,25124
364,15,80,13124
365,15,81,1148
366,15,82,1162
367,15,83,14114
368,15,84,28394
369,15,85,1204
370,15,86,15140
371,15,87,1232
372,15,88,1246
373,15,89,110894
374,15,90,1274
375,15,91,1288
376,15,92,17300
377,15,93,1316
378,15,94,35534
379,15,95,18434
380,15,96,1358
381,15,97,1372
382,15,98,19604
383,15,99,39404
384,15,100,1414
385,16,2,inf
386,16,3,64
387,16,4,inf
388,16,5,96
389,16,6,128
390,16,7,336
391,16,8,inf
392,16,9,176
393,16,10,240
394,16,11,384
395,16,12,inf
396,16,13,336
397,16,14,256
398,16,15,3360
399,16,16,255
400,16,17,415
401,16,18,285
402,16,19,1143
403,16,20,315
404,16,21,595
405,16,22,345
406,16,23,3727
407,16,24,375
408,16,25,807
409,16,26,405
410,16,27,2271
411,16,28,435
412,16,29,1051
413,16,30,465
414,16,31,14415
415,16,32,495
416,16,33,1327
417,16,34,525
418,16,35,3783
419,16,36,555
420,16,37,1635
421,16,38,585
422,16,39,10687
423,16,40,615
424,16,41,1975
425,16,42,645
426,16,43,5679
427,16,44,675
428,16,45,2347
429,16,46,705
430,16,47,33135
431,16,48,735
432,16,49,2751
433,16,50,765
434,16,51,7959
435,16,52,795
436,16,53,3187
437,16,54,825
438,16,55,21231
439,16,56,855
440,16,57,3655
441,16,58,885
442,16,59,10623
443,16,60,915
444,16,61,4155
445,16,62,945
446,16,63,59535
447,16,64,975
448,16,65,4687
449,16,66,1005
450,16,67,13671
451,16,68,1035
452,16,69,5251
453,16,70,1065
454,16,71,35359
455,16,72,1095
456,16,73,5847
457,16,74,1125
458,16,75,17103
459,16,76,1155
460,16,77,6475
461,16,78,1185
462,16,79,93615
463,16,80,1215
464,16,81,7135
465,16,82,1245
466,16,83,20919
467,16,84,1275
468,16,85,7827
469,16,86,1305
470,16,87,53071
471,16,88,1335
472,16,89,8551
473,16,90,1365
474,16,91,25119
475,16,92,1395
476,16,93,9307
477,16,94,1425
478,16,95,135375
479,16,96,1455
480,16,97,10095
481,16,98,1485
482,16,99,29703
483,16,100,1515
484,17,2,34
485,17,3,51
486,17,4,68
487,17,5,102
488,17,6,170
489,17,7,187
490,17,8,238
491,17,9,357
492,17,10,272
493,17,11,442
494,17,12,442
495,17,13,391
496,17,14,510
497,17,15,289
498,17,16,4080
499,17,17,288
500,17,18,304
501,17,19,320
502,17,20,336
503,17,21,352
504,17,22,368
505,17,23,384
506,17,24,400
507,17,25,416
508,17,26,432
509,17,27,448
510,17,28,464
511,17,29,480
512,17,30,496
513,17,31,512
514,17,32,528
515,17,33,17424
516,17,34,560
517,17,35,576
518,17,36,592
519,17,37,608
520,17,38,624
521,17,39,640
522,17,40,656
523,17,41,672
524,17,42,688
525,17,43,704
526,17,44,720
527,17,45,736
528,17,46,752
529,17,47,768
530,17,48,784
531,17,49,800
532,17,50,40000
533,17,51,832
534,17,52,848
535,17,53,864
536,17,54,880
537,17,55,896
538,17,56,912
539,17,57,928
540,17,58,944
541,17,59,960
542,17,60,976
543,17,61,992
544,17,62,1008
545,17,63,1024
546,17,64,1040
547,17,65,1056
548,17,66,1072
549,17,67,71824
550,17,68,1104
551,17,69,1120
552,17,70,1136
553,17,71,1152
554,17,72,1168
555,17,73,1184
556,17,74,1200
557,17,75,1216
558,17,76,1232
559,17,77,1248
560,17,78,1264
561,17,79,1280
562,17,80,1296
563,17,81,1312
564,17,82,1328
565,17,83,1344
566,17,84,112896
567,17,85,1376
568,17,86,1392
569,17,87,1408
570,17,88,1424
571,17,89,1440
572,17,90,1456
573,17,91,1472
574,17,92,1488
575,17,93,1504
576,17,94,1520
577,17,95,1536
578,17,96,1552
579,17,97,1568
580,17,98,1584
581,17,99,1600
582,17,100,1616
583,18,2,18
584,18,3,inf
585,18,4,72
586,18,5,126
587,18,6,inf
588,18,7,324
589,18,8,504
590,18,9,144
591,18,10,216
592,18,11,612
593,18,12,inf
594,18,13,306
595,18,14,450
596,18,15,432
597,18,16,324
598,18,17,4896
599,18,18,323
600,18,19,521
601,18,20,905
602,18,21,617
603,18,22,391
604,18,23,2693
605,18,24,425
606,18,25,833
607,18,26,5435
608,18,27,953
609,18,28,493
610,18,29,4265
611,18,30,527
612,18,31,1217
613,18,32,2213
614,18,33,1361
615,18,34,595
616,18,35,20825
617,18,36,629
618,18,37,1673
619,18,38,3083
620,18,39,1841
621,18,40,697
622,18,41,8489
623,18,42,731
624,18,43,2201
625,18,44,15533
626,18,45,2393
627,18,46,799
628,18,47,11141
629,18,48,833
630,18,49,2801
631,18,50,5255
632,18,51,3017
633,18,52,901
634,18,53,47753
635,18,54,935
636,18,55,3473
637,18,56,6557
638,18,57,3713
639,18,58,1003
640,18,59,17525
641,18,60,1037
642,18,61,4217
643,18,62,30815
644,18,63,4481
645,18,64,1105
646,18,65,21257
647,18,66,1139
648,18,67,5033
649,18,68,9593
650,18,69,5321
651,18,70,1207
652,18,71,85697
653,18,72,1241
654,18,73,5921
655,18,74,11327
656,18,75,6233
657,18,76,1309
658,18,77,29801
659,18,78,1343
660,18,79,6881
661,18,80,51281
662,18,81,7217
663,18,82,1411
664,18,83,34613
665,18,84,1445
666,18,85,7913
667,18,86,15227
668,18,87,8273
669,18,88,1513
670,18,89,134657
671,18,90,1547
672,18,91,9017
673,18,92,17393
674,18,93,9401
675,18,94,1615
676,18,95,45317
677,18,96,1649
678,18,97,10193
679,18,98,76931
680,18,99,10601
681,18,100,1717
682,19,2,38
683,19,3,57
684,19,4,114
685,19,5,380
686,19,6,190
687,19,7,570
688,19,8,228
689,19,9,304
690,19,10,304
691,19,11,950
692,19,12,361
693,19,13,361
694,19,14,418
695,19,15,1330
696,19,16,646
697,19,17,361
698,19,18,5814
699,19,19,360
700,19,20,378
701,19,21,396
702,19,22,414
703,19,23,432
704,19,24,450
705,19,25,468
706,19,26,486
707,19,27,504
708,19,28,522
709,19,29,540
710,19,30,558
711,19,31,576
712,19,32,594
713,19,33,612
714,19,34,630
715,19,35,648
716,19,36,666
717,19,37,24642
718,19,38,702
719,19,39,720
720,19,40,738
721,19,41,756
722,19,42,774
723,19,43,792
724,19,44,810
725,19,45,828
726,19,46,846
727,19,47,864
728,19,48,882
729,19,49,900
730,19,50,918
731,19,51,936
732,19,52,954
733,19,53,972
734,19,54,990
735,19,55,1008
736,19,56,56448
737,19,57,1044
738,19,58,1062
739,19,59,1080
740,19,60,1098
741,19,61,1116
742,19,62,1134
743,19,63,1152
744,19,64,1170
745,19,65,1188
746,19,66,1206
747,19,67,1224
748,19,68,1242
749,19,69,1260
750,19,70,1278
751,19,71,1296
752,19,72,1314
753,19,73,1332
754,19,74,1350
755,19,75,101250
756,19,76,1386
757,19,77,1404
758,19,78,1422
759,19,79,1440
760,19,80,1458
761,19,81,1476
762,19,82,1494
763,19,83,1512
764,19,84,1530
765,19,85,1548
766,19,86,1566
767,19,87,1584
768,19,88,1602
769,19,89,1620
770,19,90,1638
771,19,91,1656
772,19,92,1674
773,19,93,1692
774,19,94,159048
775,19,95,1728
776,19,96,1746
777,19,97,1764
778,19,98,1782
779,19,99,1800
780,19,100,1818
781,20,2,inf
782,20,3,80
783,20,4,60
784,20,5,80
785,20,6,160
786,20,7,160
787,20,8,200
788,20,9,720
789,20,10,inf
790,20,11,440
791,20,12,320
792,20,13,360
793,20,14,840
794,20,15,720
795,20,16,560
796,20,17,540
797,20,18,400
798,20,19,6840
799,20,20,399
800,20,21,639
801,20,22,437
802,20,23,1683
803,20,24,2379
804,20,25,859
805,20,26,513
806,20,27,2299
807,20,28,551
808,20,29,7599
809,20,30,589
810,20,31,3011
811,20,32,627
812,20,33,1395
813,20,34,4729
814,20,35,3819
815,20,36,703
816,20,37,1711
817,20,38,741
818,20,39,28899
819,20,40,779
820,20,41,2059
821,20,42,817
822,20,43,5723
823,20,44,7879
824,20,45,2439
825,20,46,893
826,20,47,6819
827,20,48,931
828,20,49,21659
829,20,50,969
830,20,51,8011
831,20,52,1007
832,20,53,3295
833,20,54,11829
834,20,55,9299
835,20,56,1083
836,20,57,3771
837,20,58,1121
838,20,59,66139
839,20,60,1159
840,20,61,4279
841,20,62,1197
842,20,63,12163
843,20,64,16579
844,20,65,4819
845,20,66,1273
846,20,67,13739
847,20,68,1311
848,20,69,42919
849,20,70,1349
850,20,71,15411
851,20,72,1387
852,20,73,5995
853,20,74,22129
854,20,75,17179
855,20,76,1463
856,20,77,6631
857,20,78,1501
858,20,79,118579
859,20,80,1539
860,20,81,7299
861,20,82,1577
862,20,83,21003
863,20,84,28479
864,20,85,7999
865,20,86,1653
866,20,87,23059
867,20,88,1691
868,20,89,71379
869,20,90,1729
870,20,91,25211
871,20,92,1767
872,20,93,9495
873,20,94,35629
874,20,95,27459
875,20,96,1843
876,20,97,10291
877,20,98,1881
878,20,99,186219
879,20,100,1919
880,21,2,42
881,21,3,42
882,21,4,252
883,21,5,147
884,21,6,210
885,21,7,126
886,21,8,189
887,21,9,252
888,21,10,378
889,21,11,294
890,21,12,672
891,21,13,1050
892,21,14,462
893,21,15,462
894,21,16,1260
895,21,17,756
896,21,18,798
897,21,19,441
898,21,20,7980
899,21,21,440
900,21,22,460
901,21,23,1202
902,21,24,500
903,21,25,520
904,21,26,1514
905,21,27,4430
906,21,28,580
907,21,29,1862
908,21,30,620
909,21,31,640
910,21,32,2246
911,21,33,680
912,21,34,7006
913,21,35,2666
914,21,36,740
915,21,37,760
916,21,38,3122
917,21,39,800
918,21,40,820
919,21,41,33620
920,21,42,860
921,21,43,880
922,21,44,4142
923,21,45,920
924,21,46,940
925,21,47,4706
926,21,48,13922
927,21,49,1000
928,21,50,5306
929,21,51,1040
930,21,52,1060
931,21,53,5942
932,21,54,1100
933,21,55,18262
934,21,56,6614
935,21,57,1160
936,21,58,1180
937,21,59,7322
938,21,60,1220
939,21,61,1240
940,21,62,76880
941,21,63,1280
942,21,64,1300
943,21,65,8846
944,21,66,1340
945,21,67,1360
946,21,68,9662
947,21,69,28706
948,21,70,1420
949,21,71,10514
950,21,72,1460
951,21,73,1480
952,21,74,11402
953,21,75,1520
954,21,76,34810
955,21,77,12326
956,21,78,1580
957,21,79,1600
958,21,80,13286
959,21,81,1640
960,21,82,1660
961,21,83,137780
962,21,84,1700
963,21,85,1720
964,21,86,15314
965,21,87,1760
966,21,88,1780
967,21,89,16382
968,21,90,48782
969,21,91,1840
970,21,92,17486
971,21,93,1880
972,21,94,1900
973,21,95,18626
974,21,96,1940
975,21,97,56650
976,21,98,19802
977,21,99,2000
978,21,100,2020
979,22,2,22
980,22,3,132
981,22,4,132
982,22,5,352
983,22,6,330
984,22,7,198
985,22,8,352
986,22,9,352
987,22,10,990
988,22,11,220
989,22,12,462
990,22,13,330
991,22,14,506
992,22,15,396
993,22,16,660
994,22,17,484
995,22,18,1254
996,22,19,660
997,22,20,484
998,22,21,9240
999,22,22,483
