,A,B,max_Delay
193,84,78,9240
194,84,79,21840
195,84,80,15876
196,84,81,10332
197,84,82,7056
198,84,83,571704
199,84,84,7055
200,84,85,10751
201,84,86,17141
202,84,87,24467
203,84,88,7387
204,84,89,40775
205,84,90,49601
206,84,91,26683
207,84,92,19439
208,84,93,12503
209,84,94,7885
210,84,95,99851
211,84,96,8051
212,84,97,122807
213,84,98,21881
214,84,99,31403
215,84,100,8383
216,85,2,170
217,85,3,510
218,85,4,1020
219,85,5,340
220,85,6,850
221,85,7,935
222,85,8,765
223,85,9,1870
224,85,10,1360
225,85,11,3145
226,85,12,5270
227,85,13,2210
228,85,14,2040
229,85,15,2550
230,85,16,4080
231,85,17,1360
232,85,18,3060
233,85,19,1700
234,85,20,2210
235,85,21,4590
236,85,22,5100
237,85,23,3570
238,85,24,2720
239,85,25,2805
240,85,26,14705
241,85,27,2635
242,85,28,4590
243,85,29,3910
244,85,30,5440
245,85,31,4080
246,85,32,6290
247,85,33,17510
248,85,34,5100
249,85,35,3230
250,85,36,3655
251,85,37,32810
252,85,38,3740
253,85,39,6800
254,85,40,10540
255,85,41,3740
256,85,42,6970
257,85,43,6035
258,85,44,9010
259,85,45,7140
260,85,46,42330
261,85,47,7310
262,85,48,7905
263,85,49,10370
264,85,50,40120
265,85,51,5950
266,85,52,5270
267,85,53,5695
268,85,54,13175
269,85,55,14535
270,85,56,9095
271,85,57,13260
272,85,58,11305
273,85,59,15640
274,85,60,12240
275,85,61,12070
276,85,62,38165
277,85,63,10030
278,85,64,17340
279,85,65,6715
280,85,66,16065
281,85,67,72080
282,85,68,7990
283,85,69,20570
284,85,70,10710
285,85,71,35275
286,85,72,10795
287,85,73,10795
288,85,74,23545
289,85,75,9265
290,85,76,11390
291,85,77,29325
292,85,78,23460
293,85,79,27200
294,85,80,17170
295,85,81,16235
296,85,82,14110
297,85,83,7225
298,85,84,592620
299,85,85,7224
300,85,86,7308
301,85,87,7392
302,85,88,7476
303,85,89,33124
304,85,90,7644
305,85,91,7728
306,85,92,7812
307,85,93,7896
308,85,94,36864
309,85,95,8064
310,85,96,8148
311,85,97,8232
312,85,98,8316
313,85,99,40804
314,85,100,8484
315,86,2,86
316,86,3,516
317,86,4,516
318,86,5,688
319,86,6,1290
320,86,7,1204
321,86,8,1376
322,86,9,5504
323,86,10,1548
324,86,11,1548
325,86,12,3096
326,86,13,1548
327,86,14,1376
328,86,15,1634
329,86,16,2064
330,86,17,1720
331,86,18,3268
332,86,19,3784
333,86,20,2924
334,86,21,20640
335,86,22,2150
336,86,23,2752
337,86,24,2494
338,86,25,3612
339,86,26,4214
340,86,27,6278
341,86,28,4472
342,86,29,4300
343,86,30,4042
344,86,31,6192
345,86,32,4472
346,86,33,4644
347,86,34,12384
348,86,35,6364
349,86,36,10320
350,86,37,5504
351,86,38,4558
352,86,39,6278
353,86,40,4386
354,86,41,5504
355,86,42,74046
356,86,43,3612
357,86,44,6622
358,86,45,5160
359,86,46,6450
360,86,47,5676
361,86,48,4816
362,86,49,4816
363,86,50,10578
364,86,51,6364
365,86,52,6966
366,86,53,6450
367,86,54,8772
368,86,55,6020
369,86,56,5160
370,86,57,7224
371,86,58,23048
372,86,59,8256
373,86,60,8944
374,86,61,6364
375,86,62,7224
376,86,63,8428
377,86,64,10836
378,86,65,9288
379,86,66,9632
380,86,67,7396
381,86,68,10750
382,86,69,7826
383,86,70,9288
384,86,71,8772
385,86,72,13932
386,86,73,8944
387,86,74,13416
388,86,75,11696
389,86,76,22016
390,86,77,10836
391,86,78,12556
392,86,79,12556
393,86,80,18060
394,86,81,12298
395,86,82,11868
396,86,83,10836
397,86,84,7396
398,86,85,614040
399,86,86,7395
400,86,87,11265
401,86,88,7565
402,86,89,11701
403,86,90,7735
404,86,91,12145
405,86,92,7905
406,86,93,12597
407,86,94,8075
408,86,95,13057
409,86,96,8245
410,86,97,13525
411,86,98,8415
412,86,99,14001
413,86,100,8585
414,87,2,174
415,87,3,174
416,87,4,522
417,87,5,870
418,87,6,870
419,87,7,1392
420,87,8,2262
421,87,9,1392
422,87,10,2436
423,87,11,1305
424,87,12,1392
425,87,13,1392
426,87,14,1827
427,87,15,1392
428,87,16,2610
429,87,17,3219
430,87,18,1914
431,87,19,5568
432,87,20,3219
433,87,21,3132
434,87,22,2610
435,87,23,2871
436,87,24,5046
437,87,25,3741
438,87,26,8700
439,87,27,3306
440,87,28,21924
441,87,29,2436
442,87,30,4785
443,87,31,6960
444,87,32,3480
445,87,33,8352
446,87,34,5133
447,87,35,3480
448,87,36,7134
449,87,37,5655
450,87,38,4089
451,87,39,6438
452,87,40,4959
453,87,41,4872
454,87,42,3915
455,87,43,7308
456,87,44,5046
457,87,45,6264
458,87,46,16182
459,87,47,5916
460,87,48,6090
461,87,49,16269
462,87,50,6699
463,87,51,4959
464,87,52,8874
465,87,53,8178
466,87,54,10092
467,87,55,7308
468,87,56,8352
469,87,57,91002
470,87,58,8352
471,87,59,9396
472,87,60,8700
473,87,61,6177
474,87,62,9744
475,87,63,19053
476,87,64,6090
477,87,65,11136
478,87,66,13920
479,87,67,17052
480,87,68,12267
481,87,69,11745
482,87,70,13050
483,87,71,12876
484,87,72,14442
485,87,73,26187
486,87,74,14616
487,87,75,7743
488,87,76,16008
489,87,77,14268
490,87,78,8526
491,87,79,10875
492,87,80,15225
493,87,81,12789
494,87,82,10788
495,87,83,17052
496,87,84,14790
497,87,85,7569
498,87,86,635970
499,87,87,7568
500,87,88,7654
501,87,89,18362
502,87,90,7826
503,87,91,7912
504,87,92,19532
505,87,93,8084
506,87,94,8170
507,87,95,20738
508,87,96,8342
509,87,97,8428
510,87,98,21980
511,87,99,8600
512,87,100,8686
513,88,2,inf
514,88,3,352
515,88,4,inf
516,88,5,880
517,88,6,704
518,88,7,704
519,88,8,616
520,88,9,1056
521,88,10,1056
522,88,11,880
523,88,12,1496
524,88,13,10560
525,88,14,3168
526,88,15,1760
527,88,16,1584
528,88,17,2640
529,88,18,2904
530,88,19,2640
531,88,20,3344
532,88,21,9240
533,88,22,inf
534,88,23,4048
535,88,24,2992
536,88,25,2464
537,88,26,4752
538,88,27,3080
539,88,28,2816
540,88,29,3696
541,88,30,5808
542,88,31,7216
543,88,32,10384
544,88,33,3520
545,88,34,3520
546,88,35,4488
547,88,36,6688
548,88,37,4400
549,88,38,4400
550,88,39,11000
551,88,40,5368
552,88,41,7392
553,88,42,21296
554,88,43,79464
555,88,44,inf
556,88,45,4928
557,88,46,6072
558,88,47,16192
559,88,48,7216
560,88,49,4664
561,88,50,5984
562,88,51,9328
563,88,52,8448
564,88,53,5368
565,88,54,29568
566,88,55,21648
567,88,56,7040
568,88,57,7744
569,88,58,9768
570,88,59,11616
571,88,60,8272
572,88,61,6424
573,88,62,9680
574,88,63,28336
575,88,64,8624
576,88,65,88968
577,88,66,8624
578,88,67,15488
579,88,68,16544
580,88,69,9504
581,88,70,18304
582,88,71,35992
583,88,72,13200
584,88,73,11088
585,88,74,20240
586,88,75,19448
587,88,76,58520
588,88,77,10912
589,88,78,14608
590,88,79,44880
591,88,80,17248
592,88,81,11968
593,88,82,16016
594,88,83,24024
595,88,84,17424
596,88,85,11352
597,88,86,7744
598,88,87,658416
599,88,88,7743
600,88,89,11791
601,88,90,7917
602,88,91,26775
603,88,92,8091
604,88,93,12691
605,88,94,8265
606,88,95,64135
607,88,96,8439
608,88,97,13623
609,88,98,96733
610,88,99,31503
611,88,100,8787
612,89,2,178
613,89,3,267
614,89,4,534
615,89,5,712
616,89,6,890
617,89,7,801
618,89,8,1246
619,89,9,1157
620,89,10,8010
621,89,11,1157
622,89,12,7832
623,89,13,1869
624,89,14,1780
625,89,15,2403
626,89,16,3204
627,89,17,2314
628,89,18,8277
629,89,19,6408
630,89,20,1869
631,89,21,2403
632,89,22,2492
633,89,23,4984
634,89,24,4895
635,89,25,5874
636,89,26,4806
637,89,27,5518
638,89,28,4005
639,89,29,4806
640,89,30,4628
641,89,31,13172
642,89,32,3115
643,89,33,30438
644,89,34,3204
645,89,35,8811
646,89,36,4984
647,89,37,4094
648,89,38,4984
649,89,39,6675
650,89,40,5162
651,89,41,23318
652,89,42,6408
653,89,43,4094
654,89,44,7654
655,89,45,9345
656,89,46,13172
657,89,47,6586
658,89,48,5696
659,89,49,6764
660,89,50,7921
661,89,51,7298
662,89,52,32040
663,89,53,9256
664,89,54,52510
665,89,55,9434
666,89,56,13083
667,89,57,7743
668,89,58,5518
669,89,59,12994
670,89,60,11748
671,89,61,11570
672,89,62,8544
673,89,63,31150
674,89,64,9078
675,89,65,9879
676,89,66,11036
677,89,67,8277
678,89,68,16198
679,89,69,14685
680,89,70,6942
681,89,71,9345
682,89,72,12104
683,89,73,7387
684,89,74,38092
685,89,75,13973
686,89,76,14774
687,89,77,18245
688,89,78,8366
689,89,79,8633
690,89,80,70310
691,89,81,15575
692,89,82,9790
693,89,83,10413
694,89,84,18868
695,89,85,12727
696,89,86,15486
697,89,87,7921
698,89,88,681384
699,89,89,7920
700,89,90,8008
701,89,91,8096
702,89,92,8184
703,89,93,8272
704,89,94,8360
705,89,95,8448
706,89,96,8536
707,89,97,8624
708,89,98,8712
709,89,99,8800
710,89,100,8888
711,90,2,90
712,90,3,inf
713,90,4,540
714,90,5,360
715,90,6,inf
716,90,7,3780
717,90,8,1080
718,90,9,720
719,90,10,810
720,90,11,1350
721,90,12,inf
722,90,13,1530
723,90,14,2790
724,90,15,inf
725,90,16,4500
726,90,17,4950
727,90,18,1530
728,90,19,3420
729,90,20,2520
730,90,21,3240
731,90,22,2790
732,90,23,3060
733,90,24,2790
734,90,25,4050
735,90,26,5670
736,90,27,3780
737,90,28,12600
738,90,29,24390
739,90,30,inf
740,90,31,29700
741,90,32,3510
742,90,33,3960
743,90,34,5130
744,90,35,20880
745,90,36,5760
746,90,37,25920
747,90,38,4320
748,90,39,14040
749,90,40,5940
750,90,41,9450
751,90,42,7740
752,90,43,6030
753,90,44,85140
754,90,45,3960
755,90,46,5130
756,90,47,12060
757,90,48,5940
758,90,49,22320
759,90,50,6390
760,90,51,5580
761,90,52,6750
762,90,53,47880
763,90,54,12510
764,90,55,5400
765,90,56,9090
766,90,57,6930
767,90,58,27000
768,90,59,100980
769,90,60,inf
770,90,61,7290
771,90,62,31230
772,90,63,9000
773,90,64,18180
774,90,65,21960
775,90,66,15390
776,90,67,8820
777,90,68,11160
778,90,69,43740
779,90,70,9000
780,90,71,86040
781,90,72,14220
782,90,73,11160
783,90,74,76950
784,90,75,11160
785,90,76,7920
786,90,77,30960
787,90,78,13500
788,90,79,56880
789,90,80,51840
790,90,81,10080
791,90,82,9540
792,90,83,36540
793,90,84,30600
794,90,85,13500
795,90,86,18270
796,90,87,11880
797,90,88,8100
798,90,89,704880
799,90,90,8099
800,90,91,12329
801,90,92,19625
802,90,93,12785
803,90,94,36959
804,90,95,46469
805,90,96,8633
806,90,97,13721
807,90,98,77723
808,90,99,89009
809,90,100,8989
810,91,2,182
811,91,3,273
812,91,4,1092
813,91,5,546
814,91,6,910
815,91,7,546
816,91,8,1729
817,91,9,6552
818,91,10,1365
819,91,11,2002
820,91,12,1729
821,91,13,1092
822,91,14,2366
823,91,15,5824
824,91,16,19110
825,91,17,2275
826,91,18,2730
827,91,19,3640
828,91,20,2730
829,91,21,4186
830,91,22,3458
831,91,23,3276
832,91,24,2639
833,91,25,7644
834,91,26,3640
835,91,27,4732
836,91,28,6006
837,91,29,3003
838,91,30,5278
839,91,31,3913
840,91,32,4368
841,91,33,4095
842,91,34,7371
843,91,35,5278
844,91,36,5278
845,91,37,10556
846,91,38,17472
847,91,39,8554
848,91,40,4914
849,91,41,10920
850,91,42,7826
851,91,43,12103
852,91,44,4277
853,91,45,8008
854,91,46,6916
855,91,47,14651
856,91,48,14469
857,91,49,7462
858,91,50,8736
859,91,51,31486
860,91,52,6006
861,91,53,10010
862,91,54,16744
863,91,55,19292
864,91,56,8918
865,91,57,8554
866,91,58,11830
867,91,59,16653
868,91,60,10465
869,91,61,8281
870,91,62,24297
871,91,63,9191
872,91,64,49777
873,91,65,16016
874,91,66,8554
875,91,67,6643
876,91,68,10192
877,91,69,29666
878,91,70,12194
879,91,71,9919
880,91,72,12103
881,91,73,32032
882,91,74,93002
883,91,75,12376
884,91,76,35490
885,91,77,71526
886,91,78,13104
887,91,79,16471
888,91,80,25753
889,91,81,65520
890,91,82,16926
891,91,83,42588
892,91,84,20566
893,91,85,20293
894,91,86,11830
895,91,87,18655
896,91,88,16198
897,91,89,8281
898,91,90,728910
899,91,91,8280
900,91,92,8370
901,91,93,8460
902,91,94,8550
903,91,95,8640
904,91,96,8730
905,91,97,57630
906,91,98,8910
907,91,99,9000
908,91,100,9090
909,92,2,inf
910,92,3,368
911,92,4,276
912,92,5,552
913,92,6,736
914,92,7,920
915,92,8,1288
916,92,9,1012
917,92,10,1564
918,92,11,3404
919,92,12,3036
920,92,13,1288
921,92,14,2576
922,92,15,2576
923,92,16,2024
924,92,17,2852
925,92,18,2576
926,92,19,2576
927,92,20,2392
928,92,21,2576
929,92,22,10672
930,92,23,2024
931,92,24,4140
932,92,25,6992
933,92,26,6992
934,92,27,2852
935,92,28,7544
936,92,29,7176
937,92,30,5152
938,92,31,3496
939,92,32,8464
940,92,33,5796
941,92,34,7544
942,92,35,5060
943,92,36,5796
944,92,37,9568
945,92,38,22816
946,92,39,6072
947,92,40,9384
948,92,41,18400
949,92,42,5888
950,92,43,7084
951,92,44,23276
952,92,45,91080
953,92,46,inf
954,92,47,8648
955,92,48,6624
956,92,49,5060
957,92,50,5980
958,92,51,9844
959,92,52,13800
960,92,53,5796
961,92,54,5520
962,92,55,11224
963,92,56,10856
964,92,57,6348
965,92,58,36616
966,92,59,12512
967,92,60,5888
968,92,61,8280
969,92,62,12512
970,92,63,13800
971,92,64,13432
972,92,65,8556
973,92,66,10028
974,92,67,15824
975,92,68,101844
976,92,69,7820
977,92,70,18584
978,92,71,17480
979,92,72,25024
980,92,73,9752
981,92,74,26312
982,92,75,19596
983,92,76,13616
984,92,77,9660
985,92,78,12788
986,92,79,20792
987,92,80,18216
988,92,81,10488
989,92,82,14352
990,92,83,24104
991,92,84,27876
992,92,85,14444
993,92,86,14352
994,92,87,26312
995,92,88,13616
996,92,89,12420
997,92,90,8464
998,92,91,753480
999,92,92,8463
