,A,B,max_Delay
215,74,90,6643
216,74,91,11593
217,74,92,6789
218,74,93,12033
219,74,94,6935
220,74,95,12481
221,74,96,7081
222,74,97,12937
223,74,98,7227
224,74,99,13401
225,74,100,7373
226,75,2,150
227,75,3,150
228,75,4,900
229,75,5,inf
230,75,6,450
231,75,7,750
232,75,8,2100
233,75,9,1200
234,75,10,inf
235,75,11,5250
236,75,12,1050
237,75,13,2700
238,75,14,2775
239,75,15,inf
240,75,16,2400
241,75,17,2400
242,75,18,2250
243,75,19,1650
244,75,20,inf
245,75,21,8700
246,75,22,4050
247,75,23,3075
248,75,24,13800
249,75,25,1800
250,75,26,2250
251,75,27,2925
252,75,28,9450
253,75,29,11850
254,75,30,inf
255,75,31,3000
256,75,32,3525
257,75,33,3600
258,75,34,5250
259,75,35,3600
260,75,36,2925
261,75,37,5400
262,75,38,3750
263,75,39,7050
264,75,40,4725
265,75,41,4800
266,75,42,5475
267,75,43,14850
268,75,44,27300
269,75,45,inf
270,75,46,5850
271,75,47,6600
272,75,48,7425
273,75,49,57750
274,75,50,6150
275,75,51,5700
276,75,52,11325
277,75,53,7650
278,75,54,12525
279,75,55,4575
280,75,56,8250
281,75,57,25800
282,75,58,17100
283,75,59,48900
284,75,60,inf
285,75,61,14250
286,75,62,10575
287,75,63,9975
288,75,64,18000
289,75,65,10950
290,75,66,11250
291,75,67,10875
292,75,68,11175
293,75,69,19950
294,75,70,7950
295,75,71,12600
296,75,72,10950
297,75,73,5625
298,75,74,405150
299,75,75,5624
300,75,76,5698
301,75,77,13730
302,75,78,5846
303,75,79,26084
304,75,80,14744
305,75,81,6068
306,75,82,6142
307,75,83,15794
308,75,84,29414
309,75,85,6364
310,75,86,16880
311,75,87,6512
312,75,88,6586
313,75,89,111254
314,75,90,6734
315,75,91,6808
316,75,92,19160
317,75,93,6956
318,75,94,36674
319,75,95,20354
320,75,96,7178
321,75,97,7252
322,75,98,21584
323,75,99,235424
324,75,100,7474
325,76,2,inf
326,76,3,456
327,76,4,228
328,76,5,380
329,76,6,608
330,76,7,684
331,76,8,912
332,76,9,4864
333,76,10,1368
334,76,11,1292
335,76,12,1900
336,76,13,3192
337,76,14,1748
338,76,15,1900
339,76,16,2280
340,76,17,1748
341,76,18,5852
342,76,19,1368
343,76,20,1672
344,76,21,2812
345,76,22,2736
346,76,23,2280
347,76,24,2128
348,76,25,2736
349,76,26,2736
350,76,27,2812
351,76,28,2508
352,76,29,3648
353,76,30,3648
354,76,31,3800
355,76,32,7752
356,76,33,5472
357,76,34,4408
358,76,35,4788
359,76,36,12996
360,76,37,50616
361,76,38,inf
362,76,39,5928
363,76,40,4560
364,76,41,3496
365,76,42,5776
366,76,43,6308
367,76,44,6992
368,76,45,4940
369,76,46,6460
370,76,47,7752
371,76,48,8208
372,76,49,5776
373,76,50,7220
374,76,51,8664
375,76,52,13072
376,76,53,6460
377,76,54,7296
378,76,55,10792
379,76,56,56544
380,76,57,5320
381,76,58,5472
382,76,59,11628
383,76,60,8284
384,76,61,7676
385,76,62,9880
386,76,63,14136
387,76,64,5776
388,76,65,8968
389,76,66,7296
390,76,67,14820
391,76,68,6688
392,76,69,8816
393,76,70,13984
394,76,71,16416
395,76,72,12920
396,76,73,8436
397,76,74,5776
398,76,75,421800
399,76,76,5775
400,76,77,8815
401,76,78,5925
402,76,79,20163
403,76,80,6075
404,76,81,9595
405,76,82,6225
406,76,83,22179
407,76,84,6375
408,76,85,10407
409,76,86,6525
410,76,87,24291
411,76,88,6675
412,76,89,11251
413,76,90,6825
414,76,91,26499
415,76,92,6975
416,76,93,12127
417,76,94,159333
418,76,95,28803
419,76,96,7275
420,76,97,13035
421,76,98,7425
422,76,99,31203
423,76,100,7575
424,77,2,154
425,77,3,462
426,77,4,462
427,77,5,924
428,77,6,693
429,77,7,462
430,77,8,847
431,77,9,1694
432,77,10,1001
433,77,11,770
434,77,12,1232
435,77,13,1078
436,77,14,1386
437,77,15,1771
438,77,16,3080
439,77,17,1386
440,77,18,1848
441,77,19,1848
442,77,20,2618
443,77,21,4466
444,77,22,3080
445,77,23,5621
446,77,24,3003
447,77,25,3542
448,77,26,3465
449,77,27,4774
450,77,28,3234
451,77,29,4158
452,77,30,3927
453,77,31,3927
454,77,32,10395
455,77,33,4620
456,77,34,7315
457,77,35,3850
458,77,36,4774
459,77,37,3080
460,77,38,5698
461,77,39,7007
462,77,40,4928
463,77,41,10472
464,77,42,12012
465,77,43,18942
466,77,44,5236
467,77,45,3927
468,77,46,6083
469,77,47,4389
470,77,48,14630
471,77,49,5775
472,77,50,4158
473,77,51,9702
474,77,52,8778
475,77,53,6622
476,77,54,29414
477,77,55,18634
478,77,56,7392
479,77,57,8162
480,77,58,8008
481,77,59,7546
482,77,60,17556
483,77,61,9163
484,77,62,23870
485,77,63,5621
486,77,64,10780
487,77,65,42966
488,77,66,12320
489,77,67,17402
490,77,68,9240
491,77,69,29260
492,77,70,7238
493,77,71,9933
494,77,72,14014
495,77,73,9471
496,77,74,11550
497,77,75,5929
498,77,76,438900
499,77,77,5928
500,77,78,6004
501,77,79,6080
502,77,80,6156
503,77,81,6232
504,77,82,6308
505,77,83,42174
506,77,84,6460
507,77,85,6536
508,77,86,6612
509,77,87,76218
510,77,88,6764
511,77,89,6840
512,77,90,49510
513,77,91,6992
514,77,92,7068
515,77,93,7144
516,77,94,7220
517,77,95,7296
518,77,96,7372
519,77,97,57434
520,77,98,96634
521,77,99,7600
522,77,100,7676
523,78,2,78
524,78,3,156
525,78,4,312
526,78,5,1248
527,78,6,390
528,78,7,624
529,78,8,1092
530,78,9,702
531,78,10,3510
532,78,11,1482
533,78,12,1716
534,78,13,936
535,78,14,1716
536,78,15,2028
537,78,16,6084
538,78,17,1638
539,78,18,2418
540,78,19,15444
541,78,20,2028
542,78,21,3120
543,78,22,8658
544,78,23,3120
545,78,24,2652
546,78,25,15600
547,78,26,1950
548,78,27,2418
549,78,28,3900
550,78,29,4758
551,78,30,2808
552,78,31,6552
553,78,32,3588
554,78,33,4992
555,78,34,4056
556,78,35,6552
557,78,36,3588
558,78,37,4524
559,78,38,54834
560,78,39,2964
561,78,40,5460
562,78,41,9126
563,78,42,8268
564,78,43,4368
565,78,44,5460
566,78,45,4524
567,78,46,6552
568,78,47,11544
569,78,48,10608
570,78,49,4524
571,78,50,6708
572,78,51,65052
573,78,52,6708
574,78,53,15210
575,78,54,6084
576,78,55,6084
577,78,56,8190
578,78,57,6942
579,78,58,8892
580,78,59,18408
581,78,60,7488
582,78,61,7488
583,78,62,9438
584,78,63,6708
585,78,64,49530
586,78,65,21840
587,78,66,8970
588,78,67,8424
589,78,68,11310
590,78,69,8814
591,78,70,29250
592,78,71,26208
593,78,72,12480
594,78,73,10062
595,78,74,13650
596,78,75,8892
597,78,76,6084
598,78,77,456456
599,78,78,6083
600,78,79,9281
601,78,80,14825
602,78,81,9677
603,78,82,6391
604,78,83,35453
605,78,84,6545
606,78,85,10493
607,78,86,16967
608,78,87,10913
609,78,88,6853
610,78,89,40685
611,78,90,97655
612,78,91,11777
613,78,92,19253
614,78,93,12221
615,78,94,7315
616,78,95,46277
617,78,96,7469
618,78,97,13133
619,78,98,21683
620,78,99,13601
621,78,100,7777
622,79,2,158
623,79,3,316
624,79,4,316
625,79,5,553
626,79,6,2370
627,79,7,2370
628,79,8,790
629,79,9,3160
630,79,10,1422
631,79,11,1264
632,79,12,2133
633,79,13,1343
634,79,14,1896
635,79,15,2686
636,79,16,2054
637,79,17,4582
638,79,18,3713
639,79,19,2528
640,79,20,6636
641,79,21,6162
642,79,22,9164
643,79,23,29546
644,79,24,5530
645,79,25,2291
646,79,26,3950
647,79,27,8137
648,79,28,3318
649,79,29,3555
650,79,30,45820
651,79,31,6873
652,79,32,5767
653,79,33,15168
654,79,34,3634
655,79,35,4424
656,79,36,21804
657,79,37,9085
658,79,38,3239
659,79,39,6004
660,79,40,5214
661,79,41,10428
662,79,42,4740
663,79,43,5688
664,79,44,4108
665,79,45,5214
666,79,46,27334
667,79,47,15721
668,79,48,8058
669,79,49,8374
670,79,50,77420
671,79,51,14694
672,79,52,7821
673,79,53,6241
674,79,54,26386
675,79,55,72522
676,79,56,6478
677,79,57,10191
678,79,58,5056
679,79,59,7663
680,79,60,7426
681,79,61,6557
682,79,62,5530
683,79,63,23542
684,79,64,7268
685,79,65,9164
686,79,66,9638
687,79,67,10191
688,79,68,6478
689,79,69,11613
690,79,70,6952
691,79,71,10507
692,79,72,20145
693,79,73,8137
694,79,74,8848
695,79,75,13983
696,79,76,12166
697,79,77,6241
698,79,78,474474
699,79,79,6240
700,79,80,6318
701,79,81,6396
702,79,82,6474
703,79,83,6552
704,79,84,6630
705,79,85,6708
706,79,86,6786
707,79,87,6864
708,79,88,6942
709,79,89,7020
710,79,90,7098
711,79,91,7176
712,79,92,7254
713,79,93,7332
714,79,94,7410
715,79,95,7488
716,79,96,7566
717,79,97,7644
718,79,98,7722
719,79,99,7800
720,79,100,7878
721,80,2,inf
722,80,3,240
723,80,4,inf
724,80,5,320
725,80,6,640
726,80,7,1440
727,80,8,inf
728,80,9,720
729,80,10,inf
730,80,11,1360
731,80,12,inf
732,80,13,1680
733,80,14,1760
734,80,15,3360
735,80,16,1200
736,80,17,14080
737,80,18,5200
738,80,19,6880
739,80,20,inf
740,80,21,2720
741,80,22,4160
742,80,23,3840
743,80,24,2800
744,80,25,5440
745,80,26,3840
746,80,27,2640
747,80,28,3840
748,80,29,7760
749,80,30,3520
750,80,31,14560
751,80,32,3520
752,80,33,4480
753,80,34,5280
754,80,35,4640
755,80,36,4400
756,80,37,6080
757,80,38,16000
758,80,39,59280
759,80,40,inf
760,80,41,4080
761,80,42,5040
762,80,43,6480
763,80,44,8880
764,80,45,5120
765,80,46,6080
766,80,47,33440
767,80,48,8400
768,80,49,22080
769,80,50,6400
770,80,51,9440
771,80,52,4480
772,80,53,6240
773,80,54,12960
774,80,55,21600
775,80,56,5280
776,80,57,7520
777,80,58,20400
778,80,59,66240
779,80,60,inf
780,80,61,7920
781,80,62,9120
782,80,63,59840
783,80,64,17280
784,80,65,6720
785,80,66,10240
786,80,67,15360
787,80,68,12480
788,80,69,43680
789,80,70,6880
790,80,71,36000
791,80,72,9120
792,80,73,10800
793,80,74,24000
794,80,75,18240
795,80,76,10240
796,80,77,9360
797,80,78,6400
798,80,79,492960
799,80,80,6399
800,80,81,9759
801,80,82,6557
802,80,83,22263
803,80,84,29499
804,80,85,10579
805,80,86,6873
806,80,87,53775
807,80,88,7031
808,80,89,71919
809,80,90,7189
810,80,91,26591
811,80,92,7347
812,80,93,12315
813,80,94,36769
814,80,95,135759
815,80,96,7663
816,80,97,13231
817,80,98,7821
818,80,99,186519
819,80,100,7979
820,81,2,162
821,81,3,inf
822,81,4,324
823,81,5,1620
824,81,6,inf
825,81,7,891
826,81,8,1134
827,81,9,inf
828,81,10,1296
829,81,11,972
830,81,12,1215
831,81,13,9720
832,81,14,2754
833,81,15,1944
834,81,16,4374
835,81,17,2430
836,81,18,inf
837,81,19,2025
838,81,20,2592
839,81,21,3645
840,81,22,2754
841,81,23,5184
842,81,24,3726
843,81,25,8748
844,81,26,17577
845,81,27,inf
846,81,28,21870
847,81,29,2592
848,81,30,3240
849,81,31,4212
850,81,32,3321
851,81,33,3969
852,81,34,13932
853,81,35,10044
854,81,36,inf
855,81,37,6156
856,81,38,4212
857,81,39,3402
858,81,40,6318
859,81,41,4374
860,81,42,11664
861,81,43,18630
862,81,44,16038
863,81,45,inf
864,81,46,9558
865,81,47,6642
866,81,48,13203
867,81,49,10773
868,81,50,6399
869,81,51,5589
870,81,52,21870
871,81,53,73062
872,81,54,inf
873,81,55,5913
874,81,56,8586
875,81,57,8100
876,81,58,7533
877,81,59,9882
878,81,60,9072
879,81,61,18711
880,81,62,31428
881,81,63,inf
882,81,64,9477
883,81,65,11340
884,81,66,9234
885,81,67,8829
886,81,68,11583
887,81,69,17982
888,81,70,14904
889,81,71,40824
890,81,72,inf
891,81,73,14499
892,81,74,13122
893,81,75,15957
894,81,76,15552
895,81,77,14742
896,81,78,12798
897,81,79,6561
898,81,80,511920
899,81,81,6560
900,81,82,6640
901,81,83,15962
902,81,84,6800
903,81,85,6880
904,81,86,17054
905,81,87,7040
906,81,88,7120
907,81,89,64088
908,81,90,7280
909,81,91,7360
910,81,92,19346
911,81,93,7520
912,81,94,7600
913,81,95,20546
914,81,96,7760
915,81,97,7840
916,81,98,77624
917,81,99,8000
918,81,100,8080
919,82,2,82
920,82,3,246
921,82,4,328
922,82,5,574
923,82,6,574
924,82,7,1722
925,82,8,2296
926,82,9,738
927,82,10,984
928,82,11,2460
929,82,12,1476
930,82,13,1312
931,82,14,1230
932,82,15,2296
933,82,16,2870
934,82,17,2952
935,82,18,2624
936,82,19,2706
937,82,20,2296
938,82,21,2542
939,82,22,3444
940,82,23,3116
941,82,24,4100
942,82,25,3772
943,82,26,2460
944,82,27,3198
945,82,28,5986
946,82,29,2952
947,82,30,6560
948,82,31,6806
949,82,32,4510
950,82,33,4920
951,82,34,3526
952,82,35,10906
953,82,36,17876
954,82,37,9348
955,82,38,6396
956,82,39,5002
957,82,40,63960
958,82,41,3280
959,82,42,4264
960,82,43,4100
961,82,44,10004
962,82,45,4428
963,82,46,6642
964,82,47,5248
965,82,48,4428
966,82,49,4920
967,82,50,24764
968,82,51,4756
969,82,52,6068
970,82,53,6724
971,82,54,8446
972,82,55,5576
973,82,56,7216
974,82,57,6068
975,82,58,7708
976,82,59,8200
977,82,60,12792
978,82,61,7298
979,82,62,6724
980,82,63,7216
981,82,64,9020
982,82,65,7708
983,82,66,6888
984,82,67,8692
985,82,68,8200
986,82,69,9020
987,82,70,7872
988,82,71,8200
989,82,72,25912
990,82,73,8282
991,82,74,13120
992,82,75,10332
993,82,76,11316
994,82,77,11152
995,82,78,15088
996,82,79,9840
997,82,80,6724
998,82,81,531360
999,82,82,6723
