,A,B,max_Delay
128,43,72,3066
129,43,73,3108
130,43,74,3150
131,43,75,3192
132,43,76,3234
133,43,77,3276
134,43,78,3318
135,43,79,3360
136,43,80,3402
137,43,81,3444
138,43,82,3486
139,43,83,3528
140,43,84,3570
141,43,85,303450
142,43,86,3654
143,43,87,3696
144,43,88,3738
145,43,89,3780
146,43,90,3822
147,43,91,3864
148,43,92,3906
149,43,93,3948
150,43,94,3990
151,43,95,4032
152,43,96,4074
153,43,97,4116
154,43,98,4158
155,43,99,4200
156,43,100,4242
157,44,2,inf
158,44,3,132
159,44,4,132
160,44,5,880
161,44,6,352
162,44,7,528
163,44,8,440
164,44,9,968
165,44,10,1012
166,44,11,440
167,44,12,572
168,44,13,3168
169,44,14,1056
170,44,15,792
171,44,16,792
172,44,17,968
173,44,18,1804
174,44,19,1320
175,44,20,2420
176,44,21,9240
177,44,22,inf
178,44,23,2024
179,44,24,1584
180,44,25,1232
181,44,26,2200
182,44,27,2508
183,44,28,1408
184,44,29,1848
185,44,30,2904
186,44,31,3256
187,44,32,10296
188,44,33,1760
189,44,34,1848
190,44,35,4136
191,44,36,2992
192,44,37,2200
193,44,38,2376
194,44,39,5280
195,44,40,2992
196,44,41,2772
197,44,42,1936
198,44,43,79464
199,44,44,1935
200,44,45,2991
201,44,46,2021
202,44,47,7107
203,44,48,2107
204,44,49,3451
205,44,50,2193
206,44,51,8323
207,44,52,2279
208,44,53,3943
209,44,54,29325
210,44,55,9635
211,44,56,2451
212,44,57,4467
213,44,58,2537
214,44,59,11043
215,44,60,2623
216,44,61,5023
217,44,62,2709
218,44,63,12547
219,44,64,2795
220,44,65,88791
221,44,66,2881
222,44,67,14147
223,44,68,2967
224,44,69,6231
225,44,70,3053
226,44,71,15843
227,44,72,3139
228,44,73,6883
229,44,74,3225
230,44,75,17635
231,44,76,57991
232,44,77,7567
233,44,78,3397
234,44,79,19523
235,44,80,3483
236,44,81,8283
237,44,82,3569
238,44,83,21507
239,44,84,3655
240,44,85,9031
241,44,86,3741
242,44,87,325467
243,44,88,3827
244,44,89,9811
245,44,90,3913
246,44,91,25763
247,44,92,3999
248,44,93,10623
249,44,94,4085
250,44,95,28035
251,44,96,4171
252,44,97,11467
253,44,98,96337
254,44,99,30403
255,44,100,4343
256,45,2,90
257,45,3,inf
258,45,4,270
259,45,5,180
260,45,6,inf
261,45,7,1620
262,45,8,540
263,45,9,360
264,45,10,810
265,45,11,765
266,45,12,675
267,45,13,1350
268,45,14,2745
269,45,15,inf
270,45,16,4050
271,45,17,2340
272,45,18,1080
273,45,19,1620
274,45,20,1260
275,45,21,1080
276,45,22,1890
277,45,23,1350
278,45,24,2610
279,45,25,3600
280,45,26,5580
281,45,27,1665
282,45,28,4050
283,45,29,11790
284,45,30,inf
285,45,31,1845
286,45,32,2565
287,45,33,2610
288,45,34,4860
289,45,35,9900
290,45,36,2880
291,45,37,2655
292,45,38,3780
293,45,39,6480
294,45,40,4590
295,45,41,4410
296,45,42,3870
297,45,43,2025
298,45,44,85140
299,45,45,2024
300,45,46,2068
301,45,47,5090
302,45,48,2156
303,45,49,10004
304,45,50,5714
305,45,51,2288
306,45,52,2332
307,45,53,22688
308,45,54,12104
309,45,55,2464
310,45,56,7070
311,45,57,2552
312,45,58,2596
313,45,59,48854
314,45,60,2684
315,45,61,2728
316,45,62,31004
317,45,63,2816
318,45,64,16904
319,45,65,9374
320,45,66,2948
321,45,67,2992
322,45,68,10214
323,45,69,19604
324,45,70,3124
325,45,71,40616
326,45,72,3212
327,45,73,3256
328,45,74,76814
329,45,75,3344
330,45,76,3388
331,45,77,12950
332,45,78,3476
333,45,79,25604
334,45,80,51524
335,45,81,3608
336,45,82,3652
337,45,83,14954
338,45,84,28904
339,45,85,3784
340,45,86,16010
341,45,87,3872
342,45,88,3916
343,45,89,348524
344,45,90,4004
345,45,91,4048
346,45,92,18230
347,45,93,4136
348,45,94,36104
349,45,95,19394
350,45,96,4268
351,45,97,4312
352,45,98,77228
353,45,99,40004
354,45,100,4444
355,46,2,46
356,46,3,138
357,46,4,184
358,46,5,322
359,46,6,322
360,46,7,460
361,46,8,1288
362,46,9,460
363,46,10,966
364,46,11,3220
365,46,12,1472
366,46,13,644
367,46,14,874
368,46,15,966
369,46,16,1012
370,46,17,1886
371,46,18,1288
372,46,19,1840
373,46,20,1196
374,46,21,1564
375,46,22,10626
376,46,23,1012
377,46,24,1932
378,46,25,1334
379,46,26,3036
380,46,27,1748
381,46,28,3496
382,46,29,2116
383,46,30,2530
384,46,31,1748
385,46,32,2300
386,46,33,2438
387,46,34,3036
388,46,35,2116
389,46,36,2806
390,46,37,2806
391,46,38,5612
392,46,39,3036
393,46,40,7912
394,46,41,3358
395,46,42,4600
396,46,43,3036
397,46,44,2116
398,46,45,91080
399,46,46,2115
400,46,47,3265
401,46,48,2205
402,46,49,3501
403,46,50,2295
404,46,51,3745
405,46,52,2385
406,46,53,3997
407,46,54,2475
408,46,55,4257
409,46,56,2565
410,46,57,4525
411,46,58,2655
412,46,59,4801
413,46,60,2745
414,46,61,5085
415,46,62,2835
416,46,63,5377
417,46,64,2925
418,46,65,5677
419,46,66,3015
420,46,67,5985
421,46,68,101797
422,46,69,6301
423,46,70,3195
424,46,71,6625
425,46,72,3285
426,46,73,6957
427,46,74,3375
428,46,75,7297
429,46,76,3465
430,46,77,7645
431,46,78,3555
432,46,79,8001
433,46,80,3645
434,46,81,8365
435,46,82,3735
436,46,83,8737
437,46,84,3825
438,46,85,9117
439,46,86,3915
440,46,87,9505
441,46,88,4005
442,46,89,9901
443,46,90,4095
444,46,91,372645
445,46,92,4185
446,46,93,10717
447,46,94,4275
448,46,95,11137
449,46,96,4365
450,46,97,11565
451,46,98,4455
452,46,99,12001
453,46,100,4545
454,47,2,94
455,47,3,188
456,47,4,188
457,47,5,752
458,47,6,658
459,47,7,1128
460,47,8,658
461,47,9,611
462,47,10,564
463,47,11,752
464,47,12,752
465,47,13,3149
466,47,14,752
467,47,15,1222
468,47,16,2444
469,47,17,3384
470,47,18,1974
471,47,19,1457
472,47,20,1363
473,47,21,1739
474,47,22,1175
475,47,23,2068
476,47,24,2632
477,47,25,1880
478,47,26,1927
479,47,27,1551
480,47,28,2538
481,47,29,2867
482,47,30,1598
483,47,31,3572
484,47,32,3290
485,47,33,7473
486,47,34,1880
487,47,35,5969
488,47,36,10246
489,47,37,3337
490,47,38,2256
491,47,39,3995
492,47,40,2538
493,47,41,3525
494,47,42,3008
495,47,43,3431
496,47,44,4230
497,47,45,2209
498,47,46,97290
499,47,47,2208
500,47,48,2254
501,47,49,2300
502,47,50,2346
503,47,51,2392
504,47,52,2438
505,47,53,2484
506,47,54,2530
507,47,55,2576
508,47,56,2622
509,47,57,2668
510,47,58,2714
511,47,59,2760
512,47,60,2806
513,47,61,2852
514,47,62,2898
515,47,63,2944
516,47,64,2990
517,47,65,3036
518,47,66,3082
519,47,67,3128
520,47,68,3174
521,47,69,3220
522,47,70,3266
523,47,71,3312
524,47,72,3358
525,47,73,3404
526,47,74,3450
527,47,75,3496
528,47,76,3542
529,47,77,3588
530,47,78,3634
531,47,79,3680
532,47,80,3726
533,47,81,3772
534,47,82,3818
535,47,83,3864
536,47,84,3910
537,47,85,3956
538,47,86,4002
539,47,87,4048
540,47,88,4094
541,47,89,4140
542,47,90,4186
543,47,91,4232
544,47,92,4278
545,47,93,397854
546,47,94,4370
547,47,95,4416
548,47,96,4462
549,47,97,4508
550,47,98,4554
551,47,99,4600
552,47,100,4646
553,48,2,inf
554,48,3,96
555,48,4,inf
556,48,5,576
557,48,6,inf
558,48,7,336
559,48,8,inf
560,48,9,864
561,48,10,1008
562,48,11,1344
563,48,12,inf
564,48,13,1008
565,48,14,1248
566,48,15,3360
567,48,16,720
568,48,17,1632
569,48,18,1248
570,48,19,1296
571,48,20,1152
572,48,21,2112
573,48,22,3456
574,48,23,12144
575,48,24,inf
576,48,25,1488
577,48,26,1872
578,48,27,2448
579,48,28,2304
580,48,29,4368
581,48,30,3024
582,48,31,14496
583,48,32,2496
584,48,33,1824
585,48,34,4752
586,48,35,13536
587,48,36,inf
588,48,37,2880
589,48,38,3504
590,48,39,10800
591,48,40,2496
592,48,41,8736
593,48,42,4512
594,48,43,6336
595,48,44,5040
596,48,45,3312
597,48,46,2304
598,48,47,103776
599,48,48,2303
600,48,49,3551
601,48,50,5765
602,48,51,8375
603,48,52,2491
604,48,53,14423
605,48,54,2585
606,48,55,21455
607,48,56,7127
608,48,57,4583
609,48,58,2773
610,48,59,38471
611,48,60,2867
612,48,61,5147
613,48,62,8633
614,48,63,59663
615,48,64,3055
616,48,65,21587
617,48,66,3149
618,48,67,14215
619,48,68,10283
620,48,69,6371
621,48,70,3337
622,48,71,116015
623,48,72,3431
624,48,73,7031
625,48,74,12077
626,48,75,17711
627,48,76,3619
628,48,77,30191
629,48,78,3713
630,48,79,93775
631,48,80,14015
632,48,81,8447
633,48,82,3901
634,48,83,76031
635,48,84,3995
636,48,85,9203
637,48,86,16097
638,48,87,53423
639,48,88,4183
640,48,89,40235
641,48,90,4277
642,48,91,25855
643,48,92,18323
644,48,93,10811
645,48,94,4465
646,48,95,424175
647,48,96,4559
648,48,97,11663
649,48,98,20693
650,48,99,30503
651,48,100,4747
652,49,2,98
653,49,3,294
654,49,4,196
655,49,5,245
656,49,6,490
657,49,7,inf
658,49,8,490
659,49,9,882
660,49,10,784
661,49,11,931
662,49,12,1470
663,49,13,1078
664,49,14,inf
665,49,15,980
666,49,16,1470
667,49,17,3185
668,49,18,9996
669,49,19,2940
670,49,20,2499
671,49,21,inf
672,49,22,4214
673,49,23,1274
674,49,24,2254
675,49,25,2009
676,49,26,4116
677,49,27,4606
678,49,28,inf
679,49,29,5929
680,49,30,17052
681,49,31,6517
682,49,32,2891
683,49,33,4410
684,49,34,7203
685,49,35,inf
686,49,36,3136
687,49,37,2499
688,49,38,2254
689,49,39,2793
690,49,40,4998
691,49,41,10290
692,49,42,inf
693,49,43,2989
694,49,44,5488
695,49,45,5243
696,49,46,4606
697,49,47,2401
698,49,48,110544
699,49,49,2400
700,49,50,2448
701,49,51,2496
702,49,52,2544
703,49,53,2592
704,49,54,2640
705,49,55,18486
706,49,56,2736
707,49,57,2784
708,49,58,2832
709,49,59,2880
710,49,60,2928
711,49,61,2976
712,49,62,23442
713,49,63,3072
714,49,64,3120
715,49,65,3168
716,49,66,3216
717,49,67,3264
718,49,68,3312
719,49,69,28986
720,49,70,3408
721,49,71,3456
722,49,72,3504
723,49,73,3552
724,49,74,3600
725,49,75,3648
726,49,76,35118
727,49,77,3744
728,49,78,3792
729,49,79,3840
730,49,80,3888
731,49,81,3936
732,49,82,3984
733,49,83,41838
734,49,84,4080
735,49,85,4128
736,49,86,4176
737,49,87,4224
738,49,88,4272
739,49,89,4320
740,49,90,49146
741,49,91,4416
742,49,92,4464
743,49,93,4512
744,49,94,4560
745,49,95,4608
746,49,96,4656
747,49,97,451632
748,49,98,4752
749,49,99,4800
750,49,100,4848
751,50,2,50
752,50,3,300
753,50,4,200
754,50,5,inf
755,50,6,750
756,50,7,350
757,50,8,700
758,50,9,750
759,50,10,inf
760,50,11,700
761,50,12,800
762,50,13,950
763,50,14,900
764,50,15,inf
765,50,16,1400
766,50,17,1450
767,50,18,2600
768,50,19,3300
769,50,20,inf
770,50,21,2000
771,50,22,2600
772,50,23,1850
773,50,24,13800
774,50,25,1200
775,50,26,1600
776,50,27,1800
777,50,28,4800
778,50,29,7700
779,50,30,inf
780,50,31,2000
781,50,32,1800
782,50,33,2400
783,50,34,5100
784,50,35,2400
785,50,36,4800
786,50,37,2650
787,50,38,4400
788,50,39,13800
789,50,40,inf
790,50,41,2850
791,50,42,7050
792,50,43,2900
793,50,44,8100
794,50,45,4000
795,50,46,3900
796,50,47,3600
797,50,48,2500
798,50,49,117600
799,50,50,2499
800,50,51,3849
801,50,52,2597
802,50,53,4105
803,50,54,12159
804,50,55,4369
805,50,56,2793
806,50,57,4641
807,50,58,2891
808,50,59,31569
809,50,60,2989
810,50,61,5209
811,50,62,3087
812,50,63,5505
813,50,64,16969
814,50,65,5809
815,50,66,3283
816,50,67,6121
817,50,68,3381
818,50,69,43129
819,50,70,3479
820,50,71,6769
821,50,72,3577
822,50,73,7105
823,50,74,131499
824,50,75,7449
825,50,76,3773
826,50,77,7801
827,50,78,3871
828,50,79,56489
829,50,80,3969
830,50,81,8529
831,50,82,4067
832,50,83,8905
833,50,84,28989
834,50,85,9289
835,50,86,4263
836,50,87,9681
837,50,88,4361
838,50,89,71649
839,50,90,4459
840,50,91,10489
841,50,92,4557
842,50,93,10905
843,50,94,36199
844,50,95,11329
845,50,96,4753
846,50,97,11761
847,50,98,4851
848,50,99,480249
849,50,100,4949
850,51,2,102
851,51,3,102
852,51,4,306
853,51,5,255
854,51,6,510
855,51,7,1224
856,51,8,561
857,51,9,1224
858,51,10,816
859,51,11,663
860,51,12,918
861,51,13,1020
862,51,14,1020
863,51,15,1122
864,51,16,4080
865,51,17,816
866,51,18,1683
867,51,19,1734
868,51,20,1275
869,51,21,2550
870,51,22,1632
871,51,23,1632
872,51,24,1377
873,51,25,2448
874,51,26,1734
875,51,27,4182
876,51,28,2040
877,51,29,2142
878,51,30,5100
879,51,31,2448
880,51,32,2856
881,51,33,17442
882,51,34,2856
883,51,35,3264
884,51,36,2652
885,51,37,2193
886,51,38,3774
887,51,39,3111
888,51,40,3519
889,51,41,4488
890,51,42,4896
891,51,43,4131
892,51,44,4947
893,51,45,7956
894,51,46,3570
895,51,47,5712
896,51,48,4998
897,51,49,2601
898,51,50,124950
899,51,51,2600
900,51,52,2650
901,51,53,6482
902,51,54,2750
903,51,55,2800
904,51,56,7184
905,51,57,2900
906,51,58,2950
907,51,59,7922
908,51,60,3050
909,51,61,3100
910,51,62,8696
911,51,63,3200
912,51,64,3250
913,51,65,9506
914,51,66,3350
915,51,67,71960
916,51,68,10352
917,51,69,3500
918,51,70,3550
919,51,71,11234
920,51,72,3650
921,51,73,3700
922,51,74,12152
923,51,75,3800
924,51,76,3850
925,51,77,13106
926,51,78,3950
927,51,79,4000
928,51,80,14096
929,51,81,4100
930,51,82,4150
931,51,83,15122
932,51,84,113066
933,51,85,4300
934,51,86,16184
935,51,87,4400
936,51,88,4450
937,51,89,17282
938,51,90,4550
939,51,91,4600
940,51,92,18416
941,51,93,4700
942,51,94,4750
943,51,95,19586
944,51,96,4850
945,51,97,4900
946,51,98,20792
947,51,99,5000
948,51,100,5050
949,52,2,inf
950,52,3,208
951,52,4,156
952,52,5,624
953,52,6,416
954,52,7,520
955,52,8,624
956,52,9,728
957,52,10,1092
958,52,11,832
959,52,12,1716
960,52,13,624
961,52,14,988
962,52,15,832
963,52,16,1040
964,52,17,1248
965,52,18,2444
966,52,19,1352
967,52,20,1612
968,52,21,1976
969,52,22,1976
970,52,23,1872
971,52,24,4056
972,52,25,15600
973,52,26,inf
974,52,27,2808
975,52,28,2184
976,52,29,2080
977,52,30,1872
978,52,31,3536
979,52,32,2392
980,52,33,2704
981,52,34,3276
982,52,35,4056
983,52,36,2392
984,52,37,2496
985,52,38,17472
986,52,39,4992
987,52,40,3640
988,52,41,3016
989,52,42,4680
990,52,43,6552
991,52,44,3640
992,52,45,3952
993,52,46,4368
994,52,47,7488
995,52,48,5928
996,52,49,3900
997,52,50,2704
998,52,51,132600
999,52,52,2703
