,A,B,max_Delay
239,34,74,2475
240,34,75,6841
241,34,76,2541
242,34,77,7177
243,34,78,2607
244,34,79,7521
245,34,80,2673
246,34,81,7873
247,34,82,2739
248,34,83,8233
249,34,84,112981
250,34,85,8601
251,34,86,2871
252,34,87,8977
253,34,88,2937
254,34,89,9361
255,34,90,3003
256,34,91,9753
257,34,92,3069
258,34,93,10153
259,34,94,3135
260,34,95,10561
261,34,96,3201
262,34,97,10977
263,34,98,3267
264,34,99,11401
265,34,100,3333
266,35,2,70
267,35,3,105
268,35,4,210
269,35,5,140
270,35,6,210
271,35,7,210
272,35,8,560
273,35,9,350
274,35,10,420
275,35,11,630
276,35,12,1365
277,35,13,1050
278,35,14,840
279,35,15,560
280,35,16,665
281,35,17,1120
282,35,18,1470
283,35,19,1610
284,35,20,2450
285,35,21,980
286,35,22,910
287,35,23,1960
288,35,24,2520
289,35,25,1085
290,35,26,3290
291,35,27,4480
292,35,28,1330
293,35,29,3570
294,35,30,1610
295,35,31,1855
296,35,32,2310
297,35,33,1225
298,35,34,39270
299,35,35,1224
300,35,36,1258
301,35,37,1292
302,35,38,1326
303,35,39,6324
304,35,40,1394
305,35,41,10254
306,35,42,1462
307,35,43,1496
308,35,44,8014
309,35,45,1564
310,35,46,1598
311,35,47,1632
312,35,48,14020
313,35,49,9904
314,35,50,1734
315,35,51,1768
316,35,52,1802
317,35,53,1836
318,35,54,11994
319,35,55,18374
320,35,56,1938
321,35,57,1972
322,35,58,2006
323,35,59,14284
324,35,60,2074
325,35,61,2108
326,35,62,23316
327,35,63,2176
328,35,64,16774
329,35,65,2244
330,35,66,2278
331,35,67,2312
332,35,68,2346
333,35,69,161874
334,35,70,2414
335,35,71,2448
336,35,72,2482
337,35,73,2516
338,35,74,22354
339,35,75,2584
340,35,76,34964
341,35,77,2652
342,35,78,2686
343,35,79,25444
344,35,80,2754
345,35,81,2788
346,35,82,2822
347,35,83,41670
348,35,84,28734
349,35,85,2924
350,35,86,2958
351,35,87,2992
352,35,88,3026
353,35,89,32224
354,35,90,48964
355,35,91,3128
356,35,92,3162
357,35,93,3196
358,35,94,35914
359,35,95,3264
360,35,96,3298
361,35,97,56846
362,35,98,3366
363,35,99,39804
364,35,100,3434
365,36,2,inf
366,36,3,inf
367,36,4,108
368,36,5,288
369,36,6,inf
370,36,7,396
371,36,8,504
372,36,9,288
373,36,10,720
374,36,11,1332
375,36,12,inf
376,36,13,2160
377,36,14,612
378,36,15,864
379,36,16,1296
380,36,17,4896
381,36,18,inf
382,36,19,1368
383,36,20,1080
384,36,21,1044
385,36,22,2016
386,36,23,5832
387,36,24,inf
388,36,25,1188
389,36,26,5508
390,36,27,2376
391,36,28,1620
392,36,29,4320
393,36,30,inf
394,36,31,3168
395,36,32,2376
396,36,33,1836
397,36,34,1296
398,36,35,42840
399,36,36,1295
400,36,37,2015
401,36,38,3317
402,36,39,4883
403,36,40,1435
404,36,41,8615
405,36,42,1505
406,36,43,5899
407,36,44,15623
408,36,45,2807
409,36,46,1645
410,36,47,24395
411,36,48,1715
412,36,49,3251
413,36,50,5561
414,36,51,8219
415,36,52,1855
416,36,53,47807
417,36,54,1925
418,36,55,9523
419,36,56,6899
420,36,57,4235
421,36,58,2065
422,36,59,38411
423,36,60,2135
424,36,61,4775
425,36,62,30941
426,36,63,12419
427,36,64,2275
428,36,65,21455
429,36,66,2345
430,36,67,14011
431,36,68,10007
432,36,69,5951
433,36,70,2485
434,36,71,176435
435,36,72,2555
436,36,73,6587
437,36,74,11777
438,36,75,17483
439,36,76,2695
440,36,77,30035
441,36,78,2765
442,36,79,19363
443,36,80,51443
444,36,81,7955
445,36,82,2905
446,36,83,75947
447,36,84,2975
448,36,85,8687
449,36,86,15749
450,36,87,23411
451,36,88,3115
452,36,89,134747
453,36,90,3185
454,36,91,25579
455,36,92,17951
456,36,93,10247
457,36,94,3325
458,36,95,99467
459,36,96,3395
460,36,97,11075
461,36,98,77129
462,36,99,30203
463,36,100,3535
464,37,2,74
465,37,3,111
466,37,4,444
467,37,5,370
468,37,6,222
469,37,7,518
470,37,8,703
471,37,9,814
472,37,10,2664
473,37,11,592
474,37,12,814
475,37,13,1258
476,37,14,1924
477,37,15,1184
478,37,16,3256
479,37,17,740
480,37,18,1258
481,37,19,1147
482,37,20,1184
483,37,21,1110
484,37,22,1369
485,37,23,4699
486,37,24,1591
487,37,25,2516
488,37,26,7400
489,37,27,1702
490,37,28,1850
491,37,29,2035
492,37,30,3626
493,37,31,2109
494,37,32,3959
495,37,33,2923
496,37,34,2590
497,37,35,1369
498,37,36,46620
499,37,37,1368
500,37,38,1404
501,37,39,1440
502,37,40,1476
503,37,41,1512
504,37,42,1548
505,37,43,1584
506,37,44,1620
507,37,45,1656
508,37,46,1692
509,37,47,1728
510,37,48,1764
511,37,49,1800
512,37,50,1836
513,37,51,1872
514,37,52,1908
515,37,53,1944
516,37,54,1980
517,37,55,2016
518,37,56,2052
519,37,57,2088
520,37,58,2124
521,37,59,2160
522,37,60,2196
523,37,61,2232
524,37,62,2268
525,37,63,2304
526,37,64,2340
527,37,65,2376
528,37,66,2412
529,37,67,2448
530,37,68,2484
531,37,69,2520
532,37,70,2556
533,37,71,2592
534,37,72,2628
535,37,73,191844
536,37,74,2700
537,37,75,2736
538,37,76,2772
539,37,77,2808
540,37,78,2844
541,37,79,2880
542,37,80,2916
543,37,81,2952
544,37,82,2988
545,37,83,3024
546,37,84,3060
547,37,85,3096
548,37,86,3132
549,37,87,3168
550,37,88,3204
551,37,89,3240
552,37,90,3276
553,37,91,3312
554,37,92,3348
555,37,93,3384
556,37,94,3420
557,37,95,3456
558,37,96,3492
559,37,97,3528
560,37,98,3564
561,37,99,3600
562,37,100,3636
563,38,2,38
564,38,3,152
565,38,4,228
566,38,5,380
567,38,6,228
568,38,7,608
569,38,8,456
570,38,9,1824
571,38,10,418
572,38,11,1064
573,38,12,760
574,38,13,836
575,38,14,836
576,38,15,1520
577,38,16,798
578,38,17,1064
579,38,18,5814
580,38,19,684
581,38,20,1330
582,38,21,1064
583,38,22,1368
584,38,23,1140
585,38,24,1064
586,38,25,1368
587,38,26,1368
588,38,27,1672
589,38,28,2052
590,38,29,1824
591,38,30,1824
592,38,31,1596
593,38,32,2736
594,38,33,2242
595,38,34,2204
596,38,35,2052
597,38,36,1444
598,38,37,50616
599,38,38,1443
600,38,39,2241
601,38,40,1517
602,38,41,2437
603,38,42,1591
604,38,43,2641
605,38,44,1665
606,38,45,2853
607,38,46,1739
608,38,47,3073
609,38,48,1813
610,38,49,3301
611,38,50,1887
612,38,51,3537
613,38,52,1961
614,38,53,3781
615,38,54,2035
616,38,55,4033
617,38,56,56505
618,38,57,4293
619,38,58,2183
620,38,59,4561
621,38,60,2257
622,38,61,4837
623,38,62,2331
624,38,63,5121
625,38,64,2405
626,38,65,5413
627,38,66,2479
628,38,67,5713
629,38,68,2553
630,38,69,6021
631,38,70,2627
632,38,71,6337
633,38,72,2701
634,38,73,6661
635,38,74,2775
636,38,75,208125
637,38,76,2849
638,38,77,7333
639,38,78,2923
640,38,79,7681
641,38,80,2997
642,38,81,8037
643,38,82,3071
644,38,83,8401
645,38,84,3145
646,38,85,8773
647,38,86,3219
648,38,87,9153
649,38,88,3293
650,38,89,9541
651,38,90,3367
652,38,91,9937
653,38,92,3441
654,38,93,10341
655,38,94,159143
656,38,95,10753
657,38,96,3589
658,38,97,11173
659,38,98,3663
660,38,99,11601
661,38,100,3737
662,39,2,78
663,39,3,78
664,39,4,234
665,39,5,312
666,39,6,234
667,39,7,312
668,39,8,546
669,39,9,468
670,39,10,1638
671,39,11,1170
672,39,12,1716
673,39,13,468
674,39,14,624
675,39,15,1794
676,39,16,5850
677,39,17,936
678,39,18,819
679,39,19,1404
680,39,20,1014
681,39,21,2652
682,39,22,8190
683,39,23,1404
684,39,24,1989
685,39,25,7566
686,39,26,1638
687,39,27,1560
688,39,28,1326
689,39,29,2184
690,39,30,1482
691,39,31,5694
692,39,32,2769
693,39,33,1833
694,39,34,2028
695,39,35,3276
696,39,36,2886
697,39,37,1521
698,39,38,54834
699,39,39,1520
700,39,40,1558
701,39,41,3866
702,39,42,1634
703,39,43,1672
704,39,44,4412
705,39,45,1748
706,39,46,1786
707,39,47,4994
708,39,48,1862
709,39,49,1900
710,39,50,5612
711,39,51,31316
712,39,52,2014
713,39,53,6266
714,39,54,2090
715,39,55,2128
716,39,56,6956
717,39,57,2204
718,39,58,2242
719,39,59,7682
720,39,60,2318
721,39,61,2356
722,39,62,8444
723,39,63,2432
724,39,64,49282
725,39,65,9242
726,39,66,2546
727,39,67,2584
728,39,68,10076
729,39,69,2660
730,39,70,2698
731,39,71,10946
732,39,72,2774
733,39,73,2812
734,39,74,11852
735,39,75,2888
736,39,76,2926
737,39,77,225302
738,39,78,3002
739,39,79,3040
740,39,80,13772
741,39,81,3116
742,39,82,3154
743,39,83,14786
744,39,84,3230
745,39,85,3268
746,39,86,15836
747,39,87,3344
748,39,88,3382
749,39,89,16922
750,39,90,97382
751,39,91,3496
752,39,92,18044
753,39,93,3572
754,39,94,3610
755,39,95,19202
756,39,96,3686
757,39,97,3724
758,39,98,20396
759,39,99,3800
760,39,100,3838
761,40,2,inf
762,40,3,240
763,40,4,inf
764,40,5,160
765,40,6,320
766,40,7,360
767,40,8,280
768,40,9,720
769,40,10,inf
770,40,11,480
771,40,12,680
772,40,13,720
773,40,14,880
774,40,15,1600
775,40,16,1120
776,40,17,2560
777,40,18,2000
778,40,19,6840
779,40,20,inf
780,40,21,1040
781,40,22,1320
782,40,23,3760
783,40,24,2440
784,40,25,1080
785,40,26,1880
786,40,27,2400
787,40,28,1760
788,40,29,7680
789,40,30,1760
790,40,31,6880
791,40,32,2800
792,40,33,2240
793,40,34,5040
794,40,35,3960
795,40,36,3440
796,40,37,2280
797,40,38,1600
798,40,39,59280
799,40,40,1599
800,40,41,2479
801,40,42,1677
802,40,43,5943
803,40,44,8059
804,40,45,2899
805,40,46,1833
806,40,47,15655
807,40,48,1911
808,40,49,21759
809,40,50,1989
810,40,51,8271
811,40,52,2067
812,40,53,3835
813,40,54,12049
814,40,55,21399
815,40,56,2223
816,40,57,4351
817,40,58,2301
818,40,59,66199
819,40,60,2379
820,40,61,4899
821,40,62,2457
822,40,63,28039
823,40,64,16839
824,40,65,5479
825,40,66,2613
826,40,67,14079
827,40,68,2691
828,40,69,43059
829,40,70,2769
830,40,71,35575
831,40,72,2847
832,40,73,6735
833,40,74,22429
834,40,75,17559
835,40,76,3003
836,40,77,7411
837,40,78,3081
838,40,79,243399
839,40,80,3159
840,40,81,8119
841,40,82,3237
842,40,83,21423
843,40,84,28819
844,40,85,8859
845,40,86,3393
846,40,87,53335
847,40,88,3471
848,40,89,71559
849,40,90,3549
850,40,91,25671
851,40,92,3627
852,40,93,10435
853,40,94,36009
854,40,95,63559
855,40,96,3783
856,40,97,11271
857,40,98,3861
858,40,99,186319
859,40,100,3939
860,41,2,82
861,41,3,246
862,41,4,246
863,41,5,246
864,41,6,369
865,41,7,1722
866,41,8,1066
867,41,9,738
868,41,10,492
869,41,11,697
870,41,12,574
871,41,13,902
872,41,14,984
873,41,15,779
874,41,16,2706
875,41,17,1025
876,41,18,1312
877,41,19,902
878,41,20,1558
879,41,21,2009
880,41,22,2747
881,41,23,1763
882,41,24,3239
883,41,25,1886
884,41,26,1230
885,41,27,2706
886,41,28,5330
887,41,29,2091
888,41,30,2132
889,41,31,4797
890,41,32,2173
891,41,33,1763
892,41,34,1886
893,41,35,9758
894,41,36,4920
895,41,37,2583
896,41,38,3198
897,41,39,1681
898,41,40,63960
899,41,41,1680
900,41,42,1720
901,41,43,1760
902,41,44,1800
903,41,45,1840
904,41,46,1880
905,41,47,1920
906,41,48,1960
907,41,49,2000
908,41,50,2040
909,41,51,2080
910,41,52,2120
911,41,53,2160
912,41,54,2200
913,41,55,2240
914,41,56,2280
915,41,57,2320
916,41,58,2360
917,41,59,2400
918,41,60,2440
919,41,61,2480
920,41,62,2520
921,41,63,2560
922,41,64,2600
923,41,65,2640
924,41,66,2680
925,41,67,2720
926,41,68,2760
927,41,69,2800
928,41,70,2840
929,41,71,2880
930,41,72,2920
931,41,73,2960
932,41,74,3000
933,41,75,3040
934,41,76,3080
935,41,77,3120
936,41,78,3160
937,41,79,3200
938,41,80,3240
939,41,81,262440
940,41,82,3320
941,41,83,3360
942,41,84,3400
943,41,85,3440
944,41,86,3480
945,41,87,3520
946,41,88,3560
947,41,89,3600
948,41,90,3640
949,41,91,3680
950,41,92,3720
951,41,93,3760
952,41,94,3800
953,41,95,3840
954,41,96,3880
955,41,97,3920
956,41,98,3960
957,41,99,4000
958,41,100,4040
959,42,2,42
960,42,3,84
961,42,4,252
962,42,5,252
963,42,6,210
964,42,7,252
965,42,8,672
966,42,9,504
967,42,10,546
968,42,11,672
969,42,12,756
970,42,13,2184
971,42,14,546
972,42,15,714
973,42,16,1512
974,42,17,1512
975,42,18,1806
976,42,19,1302
977,42,20,7980
978,42,21,840
979,42,22,1134
980,42,23,2772
981,42,24,1260
982,42,25,1260
983,42,26,1932
984,42,27,9492
985,42,28,1932
986,42,29,4494
987,42,30,3402
988,42,31,1848
989,42,32,2436
990,42,33,1932
991,42,34,7140
992,42,35,6300
993,42,36,2772
994,42,37,2772
995,42,38,3822
996,42,39,2520
997,42,40,1764
998,42,41,68880
999,42,42,1763
