,A,B,max_Delay
133,23,57,1276
134,23,58,1298
135,23,59,1320
136,23,60,1342
137,23,61,1364
138,23,62,1386
139,23,63,1408
140,23,64,1430
141,23,65,1452
142,23,66,1474
143,23,67,1496
144,23,68,101728
145,23,69,1540
146,23,70,1562
147,23,71,1584
148,23,72,1606
149,23,73,1628
150,23,74,1650
151,23,75,1672
152,23,76,1694
153,23,77,1716
154,23,78,1738
155,23,79,1760
156,23,80,1782
157,23,81,1804
158,23,82,1826
159,23,83,1848
160,23,84,1870
161,23,85,1892
162,23,86,1914
163,23,87,1936
164,23,88,1958
165,23,89,1980
166,23,90,2002
167,23,91,182182
168,23,92,2046
169,23,93,2068
170,23,94,2090
171,23,95,2112
172,23,96,2134
173,23,97,2156
174,23,98,2178
175,23,99,2200
176,23,100,2222
177,24,2,inf
178,24,3,48
179,24,4,inf
180,24,5,120
181,24,6,inf
182,24,7,336
183,24,8,168
184,24,9,240
185,24,10,432
186,24,11,1320
187,24,12,inf
188,24,13,384
189,24,14,504
190,24,15,1584
191,24,16,624
192,24,17,1512
193,24,18,624
194,24,19,1200
195,24,20,1008
196,24,21,792
197,24,22,576
198,24,23,12144
199,24,24,575
200,24,25,911
201,24,26,1541
202,24,27,2327
203,24,28,667
204,24,29,4295
205,24,30,713
206,24,31,6791
207,24,32,2279
208,24,33,1463
209,24,34,805
210,24,35,13511
211,24,36,851
212,24,37,1787
213,24,38,3161
214,24,39,10727
215,24,40,943
216,24,41,8531
217,24,42,989
218,24,43,5767
219,24,44,4187
220,24,45,2531
221,24,46,1081
222,24,47,50807
223,24,48,1127
224,24,49,2951
225,24,50,5357
226,24,51,8063
227,24,52,1219
228,24,53,14207
229,24,54,1265
230,24,55,21287
231,24,56,6671
232,24,57,3887
233,24,58,1357
234,24,59,38351
235,24,60,1403
236,24,61,4403
237,24,62,8129
238,24,63,27911
239,24,64,1495
240,24,65,21323
241,24,66,1541
242,24,67,13807
243,24,68,9731
244,24,69,5531
245,24,70,1633
246,24,71,115943
247,24,72,1679
248,24,73,6143
249,24,74,11477
250,24,75,17255
251,24,76,1771
252,24,77,29879
253,24,78,1817
254,24,79,43847
255,24,80,13367
256,24,81,7463
257,24,82,1909
258,24,83,75863
259,24,84,1955
260,24,85,8171
261,24,86,15401
262,24,87,53159
263,24,88,2047
264,24,89,39875
265,24,90,2093
266,24,91,25303
267,24,92,17579
268,24,93,9683
269,24,94,2185
270,24,95,207575
271,24,96,2231
272,24,97,10487
273,24,98,19901
274,24,99,29903
275,24,100,2323
276,25,2,50
277,25,3,100
278,25,4,150
279,25,5,inf
280,25,6,350
281,25,7,350
282,25,8,350
283,25,9,350
284,25,10,inf
285,25,11,350
286,25,12,550
287,25,13,525
288,25,14,850
289,25,15,inf
290,25,16,675
291,25,17,1150
292,25,18,700
293,25,19,1500
294,25,20,inf
295,25,21,1650
296,25,22,1150
297,25,23,625
298,25,24,13800
299,25,25,624
300,25,26,648
301,25,27,672
302,25,28,696
303,25,29,3484
304,25,30,744
305,25,31,768
306,25,32,792
307,25,33,816
308,25,34,4764
309,25,35,864
310,25,36,888
311,25,37,912
312,25,38,936
313,25,39,6244
314,25,40,984
315,25,41,1008
316,25,42,1032
317,25,43,1056
318,25,44,7924
319,25,45,1104
320,25,46,1128
321,25,47,1152
322,25,48,1176
323,25,49,57624
324,25,50,1224
325,25,51,1248
326,25,52,1272
327,25,53,1296
328,25,54,11884
329,25,55,1344
330,25,56,1368
331,25,57,1392
332,25,58,1416
333,25,59,14164
334,25,60,1464
335,25,61,1488
336,25,62,1512
337,25,63,1536
338,25,64,16644
339,25,65,1584
340,25,66,1608
341,25,67,1632
342,25,68,1656
343,25,69,19324
344,25,70,1704
345,25,71,1728
346,25,72,1752
347,25,73,1776
348,25,74,131424
349,25,75,1824
350,25,76,1848
351,25,77,1872
352,25,78,1896
353,25,79,25284
354,25,80,1944
355,25,81,1968
356,25,82,1992
357,25,83,2016
358,25,84,28564
359,25,85,2064
360,25,86,2088
361,25,87,2112
362,25,88,2136
363,25,89,32044
364,25,90,2184
365,25,91,2208
366,25,92,2232
367,25,93,2256
368,25,94,35724
369,25,95,2304
370,25,96,2328
371,25,97,2352
372,25,98,2376
373,25,99,235224
374,25,100,2424
375,26,2,26
376,26,3,78
377,26,4,156
378,26,5,130
379,26,6,182
380,26,7,260
381,26,8,312
382,26,9,390
383,26,10,962
384,26,11,494
385,26,12,1716
386,26,13,312
387,26,14,442
388,26,15,520
389,26,16,520
390,26,17,624
391,26,18,1898
392,26,19,676
393,26,20,1196
394,26,21,702
395,26,22,988
396,26,23,936
397,26,24,676
398,26,25,15600
399,26,26,675
400,26,27,1065
401,26,28,725
402,26,29,1201
403,26,30,775
404,26,31,1345
405,26,32,825
406,26,33,1497
407,26,34,875
408,26,35,1657
409,26,36,925
410,26,37,1825
411,26,38,17367
412,26,39,2001
413,26,40,1025
414,26,41,2185
415,26,42,1075
416,26,43,2377
417,26,44,1125
418,26,45,2577
419,26,46,1175
420,26,47,2785
421,26,48,1225
422,26,49,3001
423,26,50,1275
424,26,51,65025
425,26,52,1325
426,26,53,3457
427,26,54,1375
428,26,55,3697
429,26,56,1425
430,26,57,3945
431,26,58,1475
432,26,59,4201
433,26,60,1525
434,26,61,4465
435,26,62,1575
436,26,63,4737
437,26,64,49217
438,26,65,5017
439,26,66,1675
440,26,67,5305
441,26,68,1725
442,26,69,5601
443,26,70,1775
444,26,71,5905
445,26,72,1825
446,26,73,6217
447,26,74,1875
448,26,75,6537
449,26,76,1925
450,26,77,148225
451,26,78,1975
452,26,79,7201
453,26,80,2025
454,26,81,7545
455,26,82,2075
456,26,83,7897
457,26,84,2125
458,26,85,8257
459,26,86,2175
460,26,87,8625
461,26,88,2225
462,26,89,9001
463,26,90,97291
464,26,91,9385
465,26,92,2325
466,26,93,9777
467,26,94,2375
468,26,95,10177
469,26,96,2425
470,26,97,10585
471,26,98,2475
472,26,99,11001
473,26,100,2525
474,27,2,54
475,27,3,inf
476,27,4,324
477,27,5,324
478,27,6,inf
479,27,7,243
480,27,8,513
481,27,9,inf
482,27,10,972
483,27,11,324
484,27,12,405
485,27,13,648
486,27,14,486
487,27,15,648
488,27,16,810
489,27,17,2322
490,27,18,inf
491,27,19,675
492,27,20,1026
493,27,21,1053
494,27,22,918
495,27,23,1296
496,27,24,1350
497,27,25,729
498,27,26,17550
499,27,27,728
500,27,28,754
501,27,29,1922
502,27,30,806
503,27,31,832
504,27,32,2312
505,27,33,884
506,27,34,910
507,27,35,9872
508,27,36,962
509,27,37,988
510,27,38,3200
511,27,39,1040
512,27,40,1066
513,27,41,3698
514,27,42,1118
515,27,43,1144
516,27,44,15578
517,27,45,1196
518,27,46,1222
519,27,47,4802
520,27,48,1274
521,27,49,1300
522,27,50,5408
523,27,51,1352
524,27,52,1378
525,27,53,73034
526,27,54,1430
527,27,55,1456
528,27,56,6728
529,27,57,1508
530,27,58,1534
531,27,59,7442
532,27,60,1586
533,27,61,1612
534,27,62,30878
535,27,63,1664
536,27,64,1690
537,27,65,8978
538,27,66,1742
539,27,67,1768
540,27,68,9800
541,27,69,1820
542,27,70,1846
543,27,71,40472
544,27,72,1898
545,27,73,1924
546,27,74,11552
547,27,75,1976
548,27,76,2002
549,27,77,12482
550,27,78,2054
551,27,79,2080
552,27,80,166400
553,27,81,2132
554,27,82,2158
555,27,83,14450
556,27,84,2210
557,27,85,2236
558,27,86,15488
559,27,87,2288
560,27,88,2314
561,27,89,63548
562,27,90,2366
563,27,91,2392
564,27,92,17672
565,27,93,2444
566,27,94,2470
567,27,95,18818
568,27,96,2522
569,27,97,2548
570,27,98,77030
571,27,99,2600
572,27,100,2626
573,28,2,inf
574,28,3,84
575,28,4,84
576,28,5,448
577,28,6,224
578,28,7,168
579,28,8,392
580,28,9,336
581,28,10,616
582,28,11,420
583,28,12,588
584,28,13,2184
585,28,14,inf
586,28,15,840
587,28,16,672
588,28,17,532
589,28,18,868
590,28,19,1176
591,28,20,2436
592,28,21,700
593,28,22,1792
594,28,23,1848
595,28,24,1624
596,28,25,1092
597,28,26,784
598,28,27,19656
599,28,28,783
600,28,29,1231
601,28,30,837
602,28,31,3075
603,28,32,891
604,28,33,1531
605,28,34,7041
606,28,35,3891
607,28,36,999
608,28,37,1863
609,28,38,1053
610,28,39,4803
611,28,40,1107
612,28,41,21895
613,28,42,1161
614,28,43,5811
615,28,44,1215
616,28,45,2623
617,28,46,1269
618,28,47,6915
619,28,48,13971
620,28,49,3051
621,28,50,1377
622,28,51,8115
623,28,52,1431
624,28,53,3511
625,28,54,1485
626,28,55,81675
627,28,56,1539
628,28,57,4003
629,28,58,1593
630,28,59,10803
631,28,60,1647
632,28,61,4527
633,28,62,23253
634,28,63,12291
635,28,64,1755
636,28,65,5083
637,28,66,1809
638,28,67,13875
639,28,68,1863
640,28,69,61963
641,28,70,1917
642,28,71,15555
643,28,72,1971
644,28,73,6291
645,28,74,2025
646,28,75,17331
647,28,76,34887
648,28,77,6943
649,28,78,2133
650,28,79,19203
651,28,80,2187
652,28,81,7627
653,28,82,2241
654,28,83,186003
655,28,84,2295
656,28,85,8343
657,28,86,2349
658,28,87,23235
659,28,88,2403
660,28,89,9091
661,28,90,48873
662,28,91,25395
663,28,92,2511
664,28,93,9871
665,28,94,2565
666,28,95,27651
667,28,96,2619
668,28,97,122415
669,28,98,2673
670,28,99,30003
671,28,100,2727
672,29,2,58
673,29,3,116
674,29,4,174
675,29,5,203
676,29,6,870
677,29,7,232
678,29,8,464
679,29,9,406
680,29,10,493
681,29,11,1073
682,29,12,377
683,29,13,464
684,29,14,754
685,29,15,1015
686,29,16,1798
687,29,17,928
688,29,18,638
689,29,19,1334
690,29,20,1276
691,29,21,986
692,29,22,870
693,29,23,957
694,29,24,4002
695,29,25,1247
696,29,26,1566
697,29,27,841
698,29,28,21924
699,29,29,840
700,29,30,868
701,29,31,896
702,29,32,924
703,29,33,952
704,29,34,980
705,29,35,1008
706,29,36,1036
707,29,37,1064
708,29,38,1092
709,29,39,1120
710,29,40,1148
711,29,41,1176
712,29,42,1204
713,29,43,1232
714,29,44,1260
715,29,45,1288
716,29,46,1316
717,29,47,1344
718,29,48,1372
719,29,49,1400
720,29,50,1428
721,29,51,1456
722,29,52,1484
723,29,53,1512
724,29,54,1540
725,29,55,1568
726,29,56,1596
727,29,57,90972
728,29,58,1652
729,29,59,1680
730,29,60,1708
731,29,61,1736
732,29,62,1764
733,29,63,1792
734,29,64,1820
735,29,65,1848
736,29,66,1876
737,29,67,1904
738,29,68,1932
739,29,69,1960
740,29,70,1988
741,29,71,2016
742,29,72,2044
743,29,73,2072
744,29,74,2100
745,29,75,2128
746,29,76,2156
747,29,77,2184
748,29,78,2212
749,29,79,2240
750,29,80,2268
751,29,81,2296
752,29,82,2324
753,29,83,2352
754,29,84,2380
755,29,85,2408
756,29,86,207088
757,29,87,2464
758,29,88,2492
759,29,89,2520
760,29,90,2548
761,29,91,2576
762,29,92,2604
763,29,93,2632
764,29,94,2660
765,29,95,2688
766,29,96,2716
767,29,97,2744
768,29,98,2772
769,29,99,2800
770,29,100,2828
771,30,2,30
772,30,3,60
773,30,4,120
774,30,5,120
775,30,6,150
776,30,7,900
777,30,8,300
778,30,9,720
779,30,10,270
780,30,11,660
781,30,12,480
782,30,13,660
783,30,14,2730
784,30,15,420
785,30,16,840
786,30,17,1560
787,30,18,1170
788,30,19,3300
789,30,20,960
790,30,21,720
791,30,22,1260
792,30,23,2760
793,30,24,2400
794,30,25,960
795,30,26,1620
796,30,27,1260
797,30,28,900
798,30,29,24360
799,30,30,899
800,30,31,1409
801,30,32,2345
802,30,33,1565
803,30,34,4799
804,30,35,6269
805,30,36,1073
806,30,37,1901
807,30,38,3239
808,30,39,13769
809,30,40,1189
810,30,41,8573
811,30,42,1247
812,30,43,2465
813,30,44,27149
814,30,45,2669
815,30,46,1363
816,30,47,11237
817,30,48,1421
818,30,49,21709
819,30,50,5459
820,30,51,3329
821,30,52,1537
822,30,53,14261
823,30,54,11939
824,30,55,3809
825,30,56,6785
826,30,57,4061
827,30,58,1711
828,30,59,100949
829,30,60,1769
830,30,61,4589
831,30,62,8255
832,30,63,4865
833,30,64,16709
834,30,65,21389
835,30,66,1943
836,30,67,5441
837,30,68,9869
838,30,69,42989
839,30,70,2059
840,30,71,25493
841,30,72,2117
842,30,73,6365
843,30,74,76739
844,30,75,6689
845,30,76,2233
846,30,77,29957
847,30,78,2291
848,30,79,56329
849,30,80,13529
850,30,81,7709
851,30,82,2407
852,30,83,34781
853,30,84,28649
854,30,85,8429
855,30,86,15575
856,30,87,8801
857,30,88,2581
858,30,89,229709
859,30,90,2639
860,30,91,9569
861,30,92,17765
862,30,93,9965
863,30,94,35819
864,30,95,45509
865,30,96,2813
866,30,97,10781
867,30,98,20099
868,30,99,88409
869,30,100,2929
870,31,2,62
871,31,3,186
872,31,4,124
873,31,5,620
874,31,6,279
875,31,7,558
876,31,8,372
877,31,9,465
878,31,10,558
879,31,11,465
880,31,12,558
881,31,13,3348
882,31,14,527
883,31,15,868
884,31,16,806
885,31,17,1612
886,31,18,1798
887,31,19,5022
888,31,20,1085
889,31,21,961
890,31,22,868
891,31,23,1147
892,31,24,1798
893,31,25,3720
894,31,26,1240
895,31,27,2015
896,31,28,1798
897,31,29,961
898,31,30,26970
899,31,31,960
900,31,32,990
901,31,33,1020
902,31,34,1050
903,31,35,1080
904,31,36,1110
905,31,37,1140
906,31,38,1170
907,31,39,1200
908,31,40,1230
909,31,41,1260
910,31,42,1290
911,31,43,1320
912,31,44,1350
913,31,45,1380
914,31,46,1410
915,31,47,1440
916,31,48,1470
917,31,49,1500
918,31,50,1530
919,31,51,1560
920,31,52,1590
921,31,53,1620
922,31,54,1650
923,31,55,1680
924,31,56,1710
925,31,57,1740
926,31,58,1770
927,31,59,1800
928,31,60,1830
929,31,61,111630
930,31,62,1890
931,31,63,1920
932,31,64,1950
933,31,65,1980
934,31,66,2010
935,31,67,2040
936,31,68,2070
937,31,69,2100
938,31,70,2130
939,31,71,2160
940,31,72,2190
941,31,73,2220
942,31,74,2250
943,31,75,2280
944,31,76,2310
945,31,77,2340
946,31,78,2370
947,31,79,2400
948,31,80,2430
949,31,81,2460
950,31,82,2490
951,31,83,2520
952,31,84,2550
953,31,85,2580
954,31,86,2610
955,31,87,2640
956,31,88,2670
957,31,89,2700
958,31,90,2730
959,31,91,2760
960,31,92,253920
961,31,93,2820
962,31,94,2850
963,31,95,2880
964,31,96,2910
965,31,97,2940
966,31,98,2970
967,31,99,3000
968,31,100,3030
969,32,2,inf
970,32,3,192
971,32,4,inf
972,32,5,224
973,32,6,256
974,32,7,352
975,32,8,inf
976,32,9,576
977,32,10,512
978,32,11,416
979,32,12,inf
980,32,13,1152
981,32,14,1024
982,32,15,3360
983,32,16,inf
984,32,17,672
985,32,18,864
986,32,19,1312
987,32,20,768
988,32,21,960
989,32,22,1536
990,32,23,3744
991,32,24,inf
992,32,25,1088
993,32,26,1536
994,32,27,2464
995,32,28,1536
996,32,29,1440
997,32,30,1024
998,32,31,29760
999,32,32,1023
