,A,B,max_Delay
252,55,8,3080
253,55,9,825
254,55,10,990
255,55,11,550
256,55,12,4840
257,55,13,1100
258,55,14,880
259,55,15,990
260,55,16,6600
261,55,17,1155
262,55,18,1870
263,55,19,1650
264,55,20,1650
265,55,21,4510
266,55,22,1650
267,55,23,3960
268,55,24,2750
269,55,25,4840
270,55,26,1595
271,55,27,2860
272,55,28,2530
273,55,29,3850
274,55,30,3080
275,55,31,2860
276,55,32,10450
277,55,33,3960
278,55,34,5060
279,55,35,7150
280,55,36,3685
281,55,37,3025
282,55,38,6930
283,55,39,6710
284,55,40,2530
285,55,41,3685
286,55,42,4290
287,55,43,18700
288,55,44,8140
289,55,45,4180
290,55,46,3190
291,55,47,3355
292,55,48,20680
293,55,49,10450
294,55,50,4180
295,55,51,6655
296,55,52,5830
297,55,53,3025
298,55,54,157410
299,55,55,3024
300,55,56,3078
301,55,57,3132
302,55,58,3186
303,55,59,14524
304,55,60,3294
305,55,61,3348
306,55,62,3402
307,55,63,3456
308,55,64,17034
309,55,65,42514
310,55,66,3618
311,55,67,3672
312,55,68,3726
313,55,69,19744
314,55,70,3834
315,55,71,3888
316,55,72,3942
317,55,73,3996
318,55,74,22654
319,55,75,4104
320,55,76,58068
321,55,77,4212
322,55,78,4266
323,55,79,25764
324,55,80,4374
325,55,81,4428
326,55,82,4482
327,55,83,4536
328,55,84,29074
329,55,85,4644
330,55,86,4698
331,55,87,76042
332,55,88,4806
333,55,89,32584
334,55,90,4914
335,55,91,4968
336,55,92,5022
337,55,93,5076
338,55,94,36294
339,55,95,5184
340,55,96,5238
341,55,97,5292
342,55,98,96436
343,55,99,40204
344,55,100,5454
345,56,2,inf
346,56,3,224
347,56,4,inf
348,56,5,1120
349,56,6,448
350,56,7,336
351,56,8,392
352,56,9,784
353,56,10,1288
354,56,11,1008
355,56,12,952
356,56,13,2184
357,56,14,inf
358,56,15,1680
359,56,16,1344
360,56,17,7168
361,56,18,1792
362,56,19,1288
363,56,20,2576
364,56,21,2016
365,56,22,5152
366,56,23,3864
367,56,24,2072
368,56,25,2912
369,56,26,5488
370,56,27,19656
371,56,28,inf
372,56,29,2016
373,56,30,2520
374,56,31,7056
375,56,32,3248
376,56,33,2632
377,56,34,7336
378,56,35,4088
379,56,36,2240
380,56,37,3024
381,56,38,9856
382,56,39,11032
383,56,40,3472
384,56,41,22008
385,56,42,3472
386,56,43,6328
387,56,44,4312
388,56,45,3304
389,56,46,4928
390,56,47,15792
391,56,48,14112
392,56,49,3696
393,56,50,9688
394,56,51,8736
395,56,52,4928
396,56,53,4536
397,56,54,3136
398,56,55,166320
399,56,56,3135
400,56,57,4815
401,56,58,3245
402,56,59,11223
403,56,60,3355
404,56,61,5395
405,56,62,23505
406,56,63,28167
407,56,64,3575
408,56,65,6007
409,56,66,3685
410,56,67,14351
411,56,68,3795
412,56,69,62103
413,56,70,3905
414,56,71,35719
415,56,72,4015
416,56,73,7327
417,56,74,4125
418,56,75,17863
419,56,76,35195
420,56,77,8035
421,56,78,4345
422,56,79,44167
423,56,80,4455
424,56,81,8775
425,56,82,4565
426,56,83,186087
427,56,84,4675
428,56,85,9547
429,56,86,4785
430,56,87,53511
431,56,88,4895
432,56,89,10351
433,56,90,49237
434,56,91,26039
435,56,92,5115
436,56,93,11187
437,56,94,5225
438,56,95,63751
439,56,96,5335
440,56,97,122611
441,56,98,5445
442,56,99,30703
443,56,100,5555
444,57,2,114
445,57,3,114
446,57,4,342
447,57,5,399
448,57,6,570
449,57,7,2394
450,57,8,684
451,57,9,570
452,57,10,798
453,57,11,1311
454,57,12,912
455,57,13,1140
456,57,14,1254
457,57,15,1710
458,57,16,2622
459,57,17,1767
460,57,18,5814
461,57,19,1026
462,57,20,1311
463,57,21,2280
464,57,22,1995
465,57,23,1482
466,57,24,1596
467,57,25,2052
468,57,26,2052
469,57,27,1710
470,57,28,3078
471,57,29,2166
472,57,30,2736
473,57,31,3306
474,57,32,2850
475,57,33,2223
476,57,34,3306
477,57,35,3078
478,57,36,4275
479,57,37,24738
480,57,38,3534
481,57,39,3306
482,57,40,5358
483,57,41,4104
484,57,42,4332
485,57,43,4389
486,57,44,5301
487,57,45,4959
488,57,46,10146
489,57,47,6042
490,57,48,6954
491,57,49,19152
492,57,50,6270
493,57,51,5301
494,57,52,7524
495,57,53,7182
496,57,54,6270
497,57,55,3249
498,57,56,175560
499,57,57,3248
500,57,58,3304
501,57,59,8042
502,57,60,3416
503,57,61,3472
504,57,62,8822
505,57,63,3584
506,57,64,3640
507,57,65,9638
508,57,66,3752
509,57,67,3808
510,57,68,10490
511,57,69,3920
512,57,70,3976
513,57,71,11378
514,57,72,4088
515,57,73,4144
516,57,74,12302
517,57,75,101402
518,57,76,4312
519,57,77,13262
520,57,78,4424
521,57,79,4480
522,57,80,14258
523,57,81,4592
524,57,82,4648
525,57,83,15290
526,57,84,4760
527,57,85,4816
528,57,86,16358
529,57,87,4928
530,57,88,4984
531,57,89,17462
532,57,90,5096
533,57,91,5152
534,57,92,18602
535,57,93,5264
536,57,94,159238
537,57,95,19778
538,57,96,5432
539,57,97,5488
540,57,98,20990
541,57,99,5600
542,57,100,5656
543,58,2,58
544,58,3,348
545,58,4,348
546,58,5,348
547,58,6,870
548,58,7,522
549,58,8,1276
550,58,9,580
551,58,10,754
552,58,11,1334
553,58,12,2088
554,58,13,928
555,58,14,1102
556,58,15,1276
557,58,16,5336
558,58,17,1044
559,58,18,1276
560,58,19,1566
561,58,20,2552
562,58,21,1508
563,58,22,1740
564,58,23,3596
565,58,24,4524
566,58,25,5568
567,58,26,3538
568,58,27,2494
569,58,28,21924
570,58,29,1624
571,58,30,2146
572,58,31,2088
573,58,32,2552
574,58,33,2494
575,58,34,3480
576,58,35,2320
577,58,36,3016
578,58,37,3364
579,58,38,4118
580,58,39,2784
581,58,40,14384
582,58,41,2842
583,58,42,6438
584,58,43,3596
585,58,44,3364
586,58,45,4176
587,58,46,7888
588,58,47,4408
589,58,48,4060
590,58,49,3944
591,58,50,5452
592,58,51,4988
593,58,52,6728
594,58,53,5452
595,58,54,7424
596,58,55,4872
597,58,56,3364
598,58,57,185136
599,58,58,3363
600,58,59,5161
601,58,60,3477
602,58,61,5457
603,58,62,3591
604,58,63,5761
605,58,64,3705
606,58,65,6073
607,58,66,3819
608,58,67,6393
609,58,68,3933
610,58,69,6721
611,58,70,4047
612,58,71,7057
613,58,72,4161
614,58,73,7401
615,58,74,4275
616,58,75,7753
617,58,76,4389
618,58,77,8113
619,58,78,4503
620,58,79,8481
621,58,80,4617
622,58,81,8857
623,58,82,4731
624,58,83,9241
625,58,84,4845
626,58,85,9633
627,58,86,207175
628,58,87,10033
629,58,88,5073
630,58,89,10441
631,58,90,5187
632,58,91,10857
633,58,92,5301
634,58,93,11281
635,58,94,5415
636,58,95,11713
637,58,96,5529
638,58,97,12153
639,58,98,5643
640,58,99,12601
641,58,100,5757
642,59,2,118
643,59,3,354
644,59,4,708
645,59,5,354
646,59,6,590
647,59,7,472
648,59,8,590
649,59,9,944
650,59,10,708
651,59,11,2360
652,59,12,3658
653,59,13,1180
654,59,14,1298
655,59,15,3717
656,59,16,1357
657,59,17,2832
658,59,18,1180
659,59,19,2006
660,59,20,3835
661,59,21,2124
662,59,22,1416
663,59,23,4366
664,59,24,2596
665,59,25,2832
666,59,26,23600
667,59,27,2773
668,59,28,1829
669,59,29,3304
670,59,30,4130
671,59,31,5900
672,59,32,6844
673,59,33,7257
674,59,34,31152
675,59,35,4012
676,59,36,3422
677,59,37,4543
678,59,38,2478
679,59,39,5664
680,59,40,5192
681,59,41,3009
682,59,42,5664
683,59,43,2891
684,59,44,9440
685,59,45,6431
686,59,46,3186
687,59,47,13098
688,59,48,3422
689,59,49,16697
690,59,50,6726
691,59,51,4779
692,59,52,4130
693,59,53,4425
694,59,54,4838
695,59,55,5487
696,59,56,6726
697,59,57,3481
698,59,58,195054
699,59,59,3480
700,59,60,3538
701,59,61,3596
702,59,62,3654
703,59,63,3712
704,59,64,3770
705,59,65,3828
706,59,66,3886
707,59,67,3944
708,59,68,4002
709,59,69,4060
710,59,70,4118
711,59,71,4176
712,59,72,4234
713,59,73,4292
714,59,74,4350
715,59,75,4408
716,59,76,4466
717,59,77,4524
718,59,78,4582
719,59,79,4640
720,59,80,4698
721,59,81,4756
722,59,82,4814
723,59,83,4872
724,59,84,4930
725,59,85,4988
726,59,86,5046
727,59,87,5104
728,59,88,5162
729,59,89,5220
730,59,90,5278
731,59,91,5336
732,59,92,5394
733,59,93,5452
734,59,94,5510
735,59,95,5568
736,59,96,5626
737,59,97,5684
738,59,98,5742
739,59,99,5800
740,59,100,5858
741,60,2,inf
742,60,3,120
743,60,4,180
744,60,5,240
745,60,6,inf
746,60,7,960
747,60,8,480
748,60,9,720
749,60,10,inf
750,60,11,1320
751,60,12,660
752,60,13,1320
753,60,14,2760
754,60,15,840
755,60,16,1800
756,60,17,1620
757,60,18,1560
758,60,19,6840
759,60,20,1140
760,60,21,1440
761,60,22,3120
762,60,23,5880
763,60,24,2520
764,60,25,1920
765,60,26,1860
766,60,27,2520
767,60,28,6300
768,60,29,24360
769,60,30,inf
770,60,31,3720
771,60,32,2880
772,60,33,2220
773,60,34,5160
774,60,35,13560
775,60,36,2940
776,60,37,2640
777,60,38,3960
778,60,39,28920
779,60,40,3960
780,60,41,9060
781,60,42,4200
782,60,43,6720
783,60,44,27180
784,60,45,3300
785,60,46,7980
786,60,47,24480
787,60,48,3960
788,60,49,21900
789,60,50,6420
790,60,51,8940
791,60,52,7680
792,60,53,14580
793,60,54,12540
794,60,55,10080
795,60,56,7980
796,60,57,5220
797,60,58,3600
798,60,59,205320
799,60,60,3599
800,60,61,5519
801,60,62,8885
802,60,63,12803
803,60,64,17099
804,60,65,21719
805,60,66,3953
806,60,67,14419
807,60,68,10559
808,60,69,43199
809,60,70,4189
810,60,71,55739
811,60,72,4307
812,60,73,7475
813,60,74,76889
814,60,75,17939
815,60,76,4543
816,60,77,30347
817,60,78,4661
818,60,79,118739
819,60,80,14339
820,60,81,8939
821,60,82,4897
822,60,83,76115
823,60,84,29159
824,60,85,9719
825,60,86,16445
826,60,87,23939
827,60,88,5251
828,60,89,229799
829,60,90,5369
830,60,91,26131
831,60,92,18695
832,60,93,11375
833,60,94,36389
834,60,95,99659
835,60,96,5723
836,60,97,12251
837,60,98,21089
838,60,99,186419
839,60,100,5959
840,61,2,122
841,61,3,244
842,61,4,366
843,61,5,488
844,61,6,854
845,61,7,854
846,61,8,2562
847,61,9,2196
848,61,10,2562
849,61,11,1342
850,61,12,2440
851,61,13,8052
852,61,14,1281
853,61,15,2318
854,61,16,2379
855,61,17,2684
856,61,18,14518
857,61,19,1403
858,61,20,2318
859,61,21,1769
860,61,22,3904
861,61,23,2440
862,61,24,2318
863,61,25,2257
864,61,26,2562
865,61,27,3416
866,61,28,5978
867,61,29,1952
868,61,30,3538
869,61,31,3111
870,61,32,6710
871,61,33,3172
872,61,34,3477
873,61,35,5307
874,61,36,7381
875,61,37,2867
876,61,38,5246
877,61,39,8784
878,61,40,4575
879,61,41,6832
880,61,42,4026
881,61,43,4209
882,61,44,36722
883,61,45,5002
884,61,46,10614
885,61,47,30866
886,61,48,5185
887,61,49,14396
888,61,50,5246
889,61,51,6649
890,61,52,5612
891,61,53,7015
892,61,54,17324
893,61,55,11590
894,61,56,8662
895,61,57,8235
896,61,58,7198
897,61,59,3721
898,61,60,215940
899,61,61,3720
900,61,62,3780
901,61,63,3840
902,61,64,3900
903,61,65,3960
904,61,66,4020
905,61,67,4080
906,61,68,4140
907,61,69,4200
908,61,70,4260
909,61,71,4320
910,61,72,4380
911,61,73,4440
912,61,74,4500
913,61,75,4560
914,61,76,4620
915,61,77,4680
916,61,78,4740
917,61,79,4800
918,61,80,4860
919,61,81,4920
920,61,82,4980
921,61,83,5040
922,61,84,5100
923,61,85,5160
924,61,86,5220
925,61,87,5280
926,61,88,5340
927,61,89,5400
928,61,90,5460
929,61,91,5520
930,61,92,5580
931,61,93,5640
932,61,94,5700
933,61,95,5760
934,61,96,5820
935,61,97,5880
936,61,98,5940
937,61,99,6000
938,61,100,6060
939,62,2,62
940,62,3,186
941,62,4,248
942,62,5,620
943,62,6,434
944,62,7,682
945,62,8,496
946,62,9,992
947,62,10,682
948,62,11,2480
949,62,12,1116
950,62,13,3472
951,62,14,2666
952,62,15,7812
953,62,16,1116
954,62,17,1798
955,62,18,4092
956,62,19,5332
957,62,20,2232
958,62,21,2232
959,62,22,1736
960,62,23,2728
961,62,24,2418
962,62,25,4340
963,62,26,2480
964,62,27,3162
965,62,28,2232
966,62,29,2852
967,62,30,26970
968,62,31,1860
969,62,32,3472
970,62,33,2728
971,62,34,5332
972,62,35,2604
973,62,36,2604
974,62,37,2790
975,62,38,6572
976,62,39,3100
977,62,40,2728
978,62,41,3720
979,62,42,5704
980,62,43,4340
981,62,44,3720
982,62,45,4402
983,62,46,5580
984,62,47,4836
985,62,48,13516
986,62,49,4340
987,62,50,4836
988,62,51,4464
989,62,52,3968
990,62,53,5394
991,62,54,4340
992,62,55,6324
993,62,56,6324
994,62,57,6262
995,62,58,6076
996,62,59,5580
997,62,60,3844
998,62,61,226920
999,62,62,3843
